%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
26797,359.61,196.41,1.0,FIX,FIX,7.300918,-3.08,51257.72,9.562248,-2.57,30627.94,7.337616,-2.52,5552.06,4.6131377,-2.59,3227.01,2.7529504,-2.96,6595.32,SP
28792,359.25,196.51,1.0,FIX,FIX,9.759656,-2.79,27081.07,3.8899424,3.04,55010.49,6.598603,-2.81,17051.62,5.5584164,-2.79,10902.33,3.1933215,-2.88,3988.03,SP
30796,359.03,196.2,1.0,FIX,FIX,1.3457885,1.93,77579.71,5.8488336,-2.98,18364.23,7.664098,-2.53,17773.01,5.175623,-2.64,7183.69,2.9408674,-2.99,3275.96,SP
32809,359.22,196.59,1.0,FIX,FIX,2.7643392,2.6,14954.55,6.394868,-2.69,14257.88,5.874775,-2.5,14158.12,5.967151,-2.66,6335.02,3.4255283,-3.02,3882.37,SP
34800,358.88,196.29,1.0,FIX,FIX,13.017514,-2.59,95223.31,5.789358,-2.46,12166.78,5.0629992,-2.89,17955.29,3.8513467,-2.84,18083.53,3.0338767,-3.13,4274.22,SP
36802,358.52,196.16,1.0,FIX,FIX,10.943469,-2.22,38150.25,9.277526,-2.21,31132.51,5.311024,-3.07,7538.44,3.195852,3.05,12041.9,2.6188145,3.13,3323.27,SP
38801,358.46,195.74,1.0,FIX,FIX,8.067139,-1.57,52749.24,4.3328443,-2.77,47833.45,3.9994023,-3.08,10384.04,3.8171802,3.1,5110.99,2.8978426,-3.02,3728.64,SP
40802,358.52,195.65,1.0,FIX,FIX,5.717861,1.82,108044.21,5.215484,2.75,28802.56,4.098106,-2.92,5313.75,2.2208357,3.06,12640.11,2.0556967,-3.11,6891.49,SP
42800,358.37,196.09,1.0,FIX,FIX,15.42247,2.25,82907.47,4.7023506,2.4,14189.0,2.4138143,2.18,30796.27,2.7529504,-2.96,6601.93,2.2322245,3.01,3009.76,SP
44800,357.91,196.41,1.0,FIX,FIX,5.5894194,3.0,94581.76,6.1272287,1.98,21011.22,2.731438,1.61,11629.87,3.1933215,-2.88,3978.06,2.8491232,3.01,4878.13,SP
46802,358.02,196.14,1.0,FIX,FIX,4.808647,-0.17,82082.75,5.6792655,1.35,29352.3,4.8909006,1.85,18340.56,2.9408674,-2.99,3279.23,2.4764533,3.03,2966.63,SP
48802,358.21,196.36,1.0,FIX,FIX,13.07509,0.91,91403.18,5.756457,0.65,30868.64,3.8836153,1.5,14383.23,2.7010677,3.05,5879.14,2.6922097,-2.96,6193.87,SP
50800,358.53,196.79,1.0,FIX,FIX,8.927,1.05,35106.81,6.2898374,1.44,37132.24,0.5839975,2.65,29130.32,2.081638,2.82,6443.95,2.108845,2.96,8174.27,SP
52802,358.49,196.85,1.0,FIX,FIX,6.832708,2.81,96502.09,3.683044,0.62,36828.25,1.5349708,-2.17,12492.34,1.9316843,1.69,16977.17,2.4694934,2.4,10328.14,SP
54812,358.12,196.93,1.0,FIX,FIX,3.814649,-1.14,77437.8,5.4837556,-2.0,69738.46,1.938644,-2.79,8798.74,1.8171624,1.71,940.04,2.323336,2.76,6724.7,SP
56810,358.59,196.63,1.0,FIX,FIX,12.357591,-1.42,69162.82,8.725163,-2.38,32918.94,1.9841996,2.34,16925.92,2.6466541,1.56,7053.34,2.5302343,2.64,2853.86,SP
58802,358.24,196.16,1.0,FIX,FIX,16.627163,-2.6,131459.4,8.797926,-2.1,19612.32,2.6548793,-2.89,19095.59,3.0250187,1.73,4880.02,2.3669932,2.63,1297.69,SP
60804,357.69,196.09,1.0,FIX,FIX,11.159858,-2.87,51848.15,5.816565,3.02,66458.48,1.161668,1.88,22410.56,2.6833518,1.73,2699.54,1.8601872,2.51,4472.72,SP
62805,357.56,195.97,1.0,FIX,FIX,10.303792,1.31,147378.23,4.6144032,2.23,32678.87,1.3843842,-0.93,19835.04,3.088923,1.7,3298.98,2.414447,2.07,8590.22,SP
64811,357.86,196.72,1.0,FIX,FIX,11.442682,1.11,18838.94,9.938082,0.97,75685.63,1.440696,1.74,21625.34,1.7785667,1.57,10590.81,2.092394,2.19,3300.55,SP
66811,357.88,196.62,1.0,FIX,FIX,10.697974,0.65,40628.38,8.1215515,0.72,22702.82,5.7109013,1.65,33793.65,1.9557275,1.82,3862.93,2.6479194,1.92,6626.8,SP
68821,358.4,197.13,1.0,FIX,FIX,7.138943,0.07,48396.76,5.6938176,0.38,26313.61,6.557476,1.57,7767.62,3.0610836,1.73,8859.46,2.3505428,1.9,2362.99,SP
70808,358.33,196.65,1.0,FIX,FIX,3.0092008,-0.82,45655.68,7.978558,1.33,52188.2,6.8751,1.42,8394.28,1.6570852,1.87,11473.41,3.1661146,1.9,6488.97,SP
72838,358.53,196.99,1.0,FIX,FIX,15.374384,1.79,140406.28,7.4553013,2.42,62552.45,2.544154,1.0,36410.16,3.1730745,2.34,14432.34,3.0035064,1.91,1271.27,SP
74812,358.12,197.6,1.0,FIX,FIX,17.994463,2.41,83646.13,9.154145,2.03,29423.08,4.7517023,1.22,18767.39,3.1465003,2.04,7637.55,2.662472,1.9,2733.32,SP
76821,357.69,197.75,1.0,FIX,FIX,4.951641,2.85,107693.88,3.3211303,2.44,49232.86,4.9801135,1.69,17819.18,3.0250187,1.54,11940.14,2.2720857,1.82,3463.84,SP
78814,357.82,197.69,1.0,FIX,FIX,11.318669,-0.76,126104.47,1.7918538,0.72,31703.52,4.639712,1.97,11094.04,4.7434773,1.44,13973.54,4.260082,1.76,15817.77,SP
80815,358.21,197.26,1.0,FIX,FIX,7.4888353,0.13,69097.95,6.6707325,0.84,38676.42,5.2344656,2.5,20839.05,3.1749725,1.48,12454.93,3.7096183,1.93,6841.87,SP
82817,358.29,197.75,1.0,FIX,FIX,17.723028,1.54,142801.02,0.5061734,0.67,48727.68,2.3733203,-3.11,29132.27,4.3328443,1.53,9240.24,3.7564392,2.03,2839.66,SP
84816,358.25,198.38,1.0,FIX,FIX,6.6511183,-3.09,153707.53,7.151597,2.53,57788.76,0.5378092,-1.27,20299.54,2.8383672,2.04,18328.34,3.8722265,2.02,950.09,SP
86817,357.87,197.73,1.0,FIX,FIX,15.562301,-2.49,85258.83,6.237322,-2.92,43138.15,2.6162837,1.5,24669.63,4.5599895,1.98,13719.9,3.6691244,1.89,4058.42,SP
88817,357.47,197.78,1.0,FIX,FIX,6.024729,-2.74,77760.5,7.283835,-2.17,40053.81,4.2721033,1.77,14907.93,3.6260996,2.15,9332.27,4.9604993,1.93,10268.84,SP
90816,357.52,197.58,1.0,FIX,FIX,4.831425,-0.55,76325.69,4.901024,1.57,92204.99,4.377767,1.86,3439.61,2.3929346,2.11,9808.82,5.907676,1.84,8372.23,SP
92815,357.73,197.62,1.0,FIX,FIX,13.362345,1.14,116735.0,5.9829693,0.79,33507.17,1.9804033,3.08,32687.46,1.8835977,1.94,4960.7,5.681164,1.78,3238.71,SP
94821,357.87,198.35,1.0,FIX,FIX,11.855846,1.2,13210.76,10.355042,1.22,43264.11,4.4809,1.98,31504.68,5.4419966,1.8,28238.02,6.3518434,1.81,5402.79,SP
96819,358.0,198.32,1.0,FIX,FIX,7.4496064,1.36,36682.4,6.2468123,1.55,38480.06,2.9313767,1.5,18243.45,5.791256,2.04,11002.04,5.317984,2.02,12867.97,SP
98819,357.97,198.81,1.0,FIX,FIX,4.2031374,2.8,63689.35,4.870021,2.39,37371.7,4.190483,1.59,10231.35,5.617892,2.1,3034.53,5.0724897,2.13,4952.91,SP
100819,357.75,198.41,1.0,FIX,FIX,8.725163,-3.07,40885.73,4.109495,2.75,13891.87,4.301841,1.93,11313.06,4.894064,2.2,7040.43,5.4862866,2.29,7129.78,SP
102818,357.42,198.77,1.0,FIX,FIX,4.0266094,2.7,44244.98,3.950683,-2.79,23128.9,8.427155,1.9,32653.05,5.6817966,1.9,13970.69,6.520146,2.12,11352.91,SP
104825,357.52,198.52,1.0,FIX,FIX,2.4106507,-1.02,48761.68,3.646979,2.62,25275.61,7.561598,2.2,20045.88,7.130085,1.75,13686.05,6.589745,2.17,2591.86,SP
106824,357.5,198.64,1.0,FIX,FIX,3.292025,2.53,44194.88,12.776448,1.71,86270.94,7.0566897,2.25,5013.06,8.753003,1.77,12902.82,6.0032163,2.15,4776.54,SP
108824,357.35,198.64,1.0,FIX,FIX,27.8079,1.75,202059.95,11.823577,2.01,29982.28,8.661892,2.02,18786.52,8.45183,1.87,6978.51,5.8532624,2.08,3413.79,SP
110823,357.19,200.37,1.0,FIX,FIX,20.84865,1.94,65574.75,13.366141,1.97,13092.54,6.9048376,1.85,17532.59,8.445502,2.01,9401.92,6.4049916,2.09,4402.09,SP
112820,356.88,199.87,1.0,FIX,FIX,6.0114417,-2.68,176171.48,14.45125,1.88,12566.17,11.440151,1.81,35991.52,8.077262,2.23,14502.45,6.978233,2.13,5122.77,SP
114824,356.85,200.2,1.0,FIX,FIX,8.177232,1.75,90275.54,2.0746782,2.83,105296.37,13.406634,1.83,15584.65,7.025054,2.49,17800.55,6.4834485,2.18,4680.46,SP
116827,356.79,200.38,1.0,FIX,FIX,4.1974425,1.23,39390.72,11.542019,1.61,86932.95,12.611942,1.85,6588.35,8.24683,2.37,12113.34,6.309451,2.24,3278.62,SP
118829,356.94,200.45,1.0,FIX,FIX,15.036512,1.53,87643.69,13.699583,1.69,19103.71,8.569515,2.12,38916.63,8.5518,2.2,11795.85,6.6909795,2.14,6104.25,SP
120828,356.83,201.33,1.0,FIX,FIX,23.743328,1.77,77811.4,10.7941475,1.8,25185.6,8.59862,2.25,9014.22,9.5508585,2.17,8051.18,6.191133,2.1,4420.69,SP
122827,356.64,201.92,1.0,FIX,FIX,8.163944,2.32,136597.95,15.633798,2.03,45068.19,7.3977237,2.72,30943.08,9.616029,2.15,1562.79,6.1234326,2.15,2319.41,SP
124832,356.48,201.71,1.0,FIX,FIX,10.3240385,2.66,30361.23,10.597373,2.97,99851.88,8.84538,2.71,11454.32,9.8444395,2.1,4278.44,6.325902,2.24,4781.75,SP
126829,356.06,202.22,1.0,FIX,FIX,15.541421,-2.99,74650.69,14.081743,-2.57,75315.67,10.865644,2.41,27857.83,7.746351,2.29,20978.38,5.8741417,2.32,5273.16,SP
128828,355.51,201.56,1.0,FIX,FIX,24.67785,-2.2,138946.94,13.953935,-2.92,38206.03,9.330041,2.62,20644.17,8.206336,2.2,6763.49,6.2923675,2.24,5149.49,SP
130829,355.14,200.96,1.0,FIX,FIX,12.453131,-2.83,129205.35,9.263606,3.09,44442.94,7.826706,2.74,14135.78,7.3812737,2.24,7085.91,6.203155,2.28,2208.4,SP
132829,354.76,201.32,1.0,FIX,FIX,21.240301,1.76,204683.17,9.404701,2.23,61456.45,8.145596,2.51,14630.14,7.730533,2.27,3087.75,6.3031244,2.25,1579.35,SP
134831,354.89,202.28,1.0,FIX,FIX,18.639835,1.55,38026.02,13.983672,1.75,56100.65,7.195255,2.49,7560.43,7.973496,2.31,3114.47,5.75962,2.3,4866.88,SP
136835,354.78,202.5,1.0,FIX,FIX,6.730208,1.74,95291.69,12.734056,1.53,25035.61,7.8387275,2.14,21352.36,6.188602,2.51,17854.99,6.1006546,2.35,3464.92,SP
138834,354.82,202.7,1.0,FIX,FIX,6.832708,1.48,13813.2,8.515101,1.83,41464.48,8.877648,1.85,20772.78,5.205993,2.81,15627.31,6.0734477,2.37,1126.76,SP
140834,354.82,202.93,1.0,FIX,FIX,10.354409,1.9,39243.66,6.367661,2.01,19722.08,8.358189,1.8,5358.71,5.669142,2.81,3658.69,5.8848987,2.34,2032.58,SP
142834,354.61,203.32,1.0,FIX,FIX,7.6527085,2.47,45302.32,4.076594,2.19,19562.69,5.271163,2.09,28676.21,4.5125356,2.93,10276.95,4.73715,2.67,16593.98,SP
144837,354.44,203.23,1.0,FIX,FIX,3.459695,-1.99,72057.66,5.5546203,2.45,15091.79,3.2983525,2.17,15789.24,4.5093718,2.25,23455.59,4.792829,2.51,6242.32,SP
146845,354.52,203.12,1.0,FIX,FIX,3.4653895,2.39,44355.54,3.1452348,2.84,22831.37,2.666901,3.02,19964.84,5.7374754,2.02,13552.03,4.6181993,2.55,2181.13,SP
148841,354.28,203.38,1.0,FIX,FIX,6.8206863,2.31,26751.12,1.074353,-2.84,18545.36,4.2942486,-2.88,16375.78,4.5245576,2.03,9624.89,5.0022583,2.52,3278.84,SP
150851,354.23,203.44,1.0,FIX,FIX,3.0364077,-1.41,74762.42,3.9753594,-2.4,23910.45,3.913353,-2.48,13248.07,3.1420712,2.58,19488.09,5.1066566,2.56,1879.77,SP
152849,354.31,203.19,1.0,FIX,FIX,10.537264,-1.69,60608.21,7.0383406,-2.18,25883.32,1.5147239,2.88,25630.43,3.2363462,2.88,7349.64,4.975684,2.58,1130.83,SP
154843,354.15,202.78,1.0,FIX,FIX,12.088686,-2.36,59661.97,6.589112,-2.07,6854.1,3.0851266,2.51,13928.03,3.4299574,3.01,3824.86,4.992135,2.57,236.32,SP
156846,353.77,202.65,1.0,FIX,FIX,5.180052,-2.93,64843.98,2.1986907,2.61,55250.22,2.1347864,-3.12,14936.37,3.1819324,-3.14,4117.72,4.8750825,2.53,1812.23,SP
158844,353.83,202.71,1.0,FIX,FIX,11.759673,1.16,121772.06,6.6536493,1.89,41311.95,3.008568,-2.71,10779.08,3.7045565,-2.71,12273.26,4.3657455,2.6,4795.79,SP
160845,354.07,203.33,1.0,FIX,FIX,13.801451,1.5,38268.93,5.6988797,1.61,15218.18,4.5087395,-2.91,13249.96,3.062349,-2.82,5899.06,4.1999736,2.5,3748.37,SP
162842,353.89,203.58,1.0,FIX,FIX,5.255345,3.02,114849.17,3.9696648,2.19,25325.23,4.1936464,3.0,12969.26,3.1521947,-2.93,2873.58,4.618832,2.36,5735.74,SP
164847,353.74,203.37,1.0,FIX,FIX,9.129469,-2.22,62303.89,7.5704556,-2.71,62085.35,2.4581044,2.69,15720.87,3.1844635,-3.1,4278.52,3.3711147,2.56,11653.52,SP
166848,353.54,203.12,1.0,FIX,FIX,11.015598,-2.46,23910.2,8.087385,-2.45,16388.21,3.7051892,-2.95,17988.9,3.2205284,-3.04,1725.84,3.6533065,2.72,4785.2,SP
168848,353.2,202.93,1.0,FIX,FIX,7.585008,-2.73,33617.02,5.4989414,-2.44,20469.59,4.933925,-2.65,13985.89,3.8013623,2.69,15870.58,3.647612,2.81,2668.96,SP
170846,353.1,202.93,1.0,FIX,FIX,0.22398172,-0.79,60673.91,6.823217,-2.39,10737.21,4.822567,-2.44,8206.86,5.0762863,2.33,16111.73,3.4970255,2.82,1237.36,SP
172847,353.21,202.92,1.0,FIX,FIX,6.994051,-2.01,54676.18,2.3581352,-2.45,35322.33,4.234773,-3.09,23511.69,4.5688477,2.18,6718.95,3.8292017,2.74,3630.1,SP
174852,352.91,202.53,1.0,FIX,FIX,4.7384157,-2.5,28088.82,1.5647085,-2.36,6414.71,3.7241707,2.98,7608.17,4.67894,2.29,3972.31,3.5008218,3.03,8808.11,SP
176853,352.97,202.74,1.0,FIX,FIX,4.1892176,1.38,65793.45,5.3122897,2.5,41958.55,4.990237,2.08,31196.39,4.1696033,2.76,16816.02,3.1597872,2.84,5706.27,SP
178851,352.96,202.79,1.0,FIX,FIX,10.334163,2.05,59372.89,6.3151455,1.96,26037.34,7.3559647,1.96,19597.22,4.3125973,2.83,2651.92,2.776361,2.79,3201.16,SP
180851,352.67,203.32,1.0,FIX,FIX,9.394578,2.2,14008.08,10.653051,1.86,34790.46,7.0908566,2.01,3641.04,3.6558373,-3.04,13794.63,2.003814,2.85,6185.81,SP
182852,352.61,203.27,1.0,FIX,FIX,11.303484,1.7,43296.13,15.383875,1.87,37367.32,8.15382,1.89,11381.58,4.212628,2.82,13870.83,1.1971,3.1,7087.53,SP
184857,352.58,204.03,1.0,FIX,FIX,22.104591,1.73,85232.55,9.817865,1.76,45175.58,6.3955007,2.13,19634.25,4.070899,2.76,2213.05,1.2692298,1.72,12389.4,SP
186852,352.39,204.65,1.0,FIX,FIX,8.375904,1.84,109400.85,10.016539,1.84,6894.04,7.3161035,2.24,9416.95,3.678615,2.65,4568.17,8.289855,0.53,62587.95,SP
188852,352.44,204.54,1.0,FIX,FIX,3.1635838,-2.21,83867.71,3.7709916,2.97,71711.57,3.0927196,-2.96,51071.36,4.9111476,2.47,11387.32,15.566097,0.41,58556.04,SP
190852,352.27,204.49,1.0,FIX,FIX,8.565086,-2.23,42688.89,5.614728,-2.53,31370.55,4.790931,2.69,23196.3,4.2980447,2.56,5828.02,17.556625,0.41,15730.54,SP
192856,352.11,204.11,1.0,FIX,FIX,8.273403,-2.64,27671.43,11.558469,-1.95,59216.96,5.2661014,-2.89,27536.35,4.2385693,2.4,5516.11,19.201689,0.34,17074.75,SP
194856,351.81,204.24,1.0,FIX,FIX,15.058659,-1.79,90422.11,8.053851,-2.4,43815.41,4.954172,-2.41,19508.51,3.3255591,2.27,8198.8,23.375088,0.31,33354.61,SP
196862,351.9,203.18,1.0,FIX,FIX,8.331614,-2.15,61734.47,7.2515664,-2.68,17960.38,4.674511,-3.07,24917.68,1.440696,2.04,15356.23,26.889828,0.28,28234.99,SP
198858,351.52,203.8,1.0,FIX,FIX,12.701156,2.44,126874.94,4.384727,-2.25,29469.38,5.56854,-2.56,21593.41,0.9193374,0.49,13394.98,30.636776,0.26,29923.14,SP
200855,351.29,203.7,1.0,FIX,FIX,0.9623622,2.98,94073.35,11.3212,2.03,108582.44,2.8636758,3.03,30230.07,3.1604202,0.27,17980.78,31.521315,0.26,7022.16,SP
202857,351.46,203.81,1.0,FIX,FIX,12.0159235,1.61,93612.8,3.457797,-2.96,85942.4,0.69029397,-1.16,25765.44,18.370296,0.26,120075.86,31.871206,0.26,3092.2,SP
204860,351.26,204.46,1.0,FIX,FIX,6.017136,-2.9,114127.59,3.951316,1.37,48538.03,3.576115,1.06,31812.98,32.357132,0.27,110383.0,32.124294,0.24,4019.63,SP
206861,351.09,203.72,1.0,FIX,FIX,4.7365174,-1.12,66333.79,3.9481525,0.57,24243.29,6.0538335,-0.2,47694.82,36.798805,0.29,35432.75,32.798138,0.27,8351.56,SP
208863,351.39,204.19,1.0,FIX,FIX,13.739444,0.43,113980.45,9.378759,-0.43,62841.0,11.578716,0.26,53242.48,41.642254,0.27,38775.02,32.801933,0.27,248.63,SP
210859,351.88,204.08,1.0,FIX,FIX,15.432594,-0.23,75396.46,15.362995,-0.12,55603.47,41.20441,0.32,234765.33,50.34211,0.26,69060.62,32.897472,0.24,6072.25,SP
212861,352.34,203.97,1.0,FIX,FIX,20.269081,-0.48,51672.64,21.685732,0.1,58885.85,69.29957,0.26,223126.19,57.388042,0.27,55794.24,32.646282,0.21,8739.81,SP
214866,353.02,203.49,1.0,FIX,FIX,29.159382,0.27,156300.06,78.56696,0.3,453283.7,78.96305,0.31,81974.62,64.81614,0.22,61916.47,32.784847,0.19,5267.01,SACCADE
216867,354.12,204.46,1.0,SACCADE,SACCADE,143.54698,0.4,906089.56,131.42792,0.3,417516.6,85.946976,0.26,65126.77,66.33339,0.23,12002.16,32.878494,0.15,11627.25,SACCADE
218867,361.37,207.05,1.0,SACCADE,SACCADE,233.86919,0.31,726932.75,144.13794,0.35,114859.07,100.55956,0.26,115551.36,66.48208,0.22,3509.97,33.198013,0.12,7257.71,SACCADE
220867,368.21,208.94,1.0,SACCADE,SACCADE,145.06233,0.31,701792.94,150.51888,0.28,100634.39,112.2623,0.24,93887.3,67.36788,0.19,19185.52,33.096783,0.13,1857.52,SACCADE
222866,370.11,209.82,1.0,SACCADE,SACCADE,67.65893,0.18,619593.75,122.67681,0.24,224930.58,124.13143,0.24,93847.54,68.50993,0.22,21209.43,33.16385,0.13,1302.99,SACCADE
224871,372.42,209.72,1.0,SACCADE,SACCADE,101.17457,0.14,265954.06,93.66296,0.16,237900.06,121.13742,0.22,32092.55,67.95504,0.21,5688.89,33.77758,0.16,8647.75,SACCADE
226868,376.45,210.69,1.0,SACCADE,SACCADE,119.716965,0.15,146980.1,106.211,0.1,111421.82,92.050156,0.18,233394.45,67.30841,0.2,9409.71,34.002827,0.13,7508.86,SACCADE
228872,379.91,210.82,1.0,SACCADE,SACCADE,111.398636,0.06,103365.76,92.386765,0.13,111972.54,65.812035,0.11,211002.48,65.6703,0.19,13878.99,34.674145,0.16,10364.07,SACCADE
230879,383.5,211.1,1.0,SACCADE,SACCADE,65.069855,0.1,365670.7,62.096085,0.06,242360.17,58.7933,0.1,55386.44,64.694016,0.19,7842.98,35.609932,0.13,13097.31,SACCADE
232867,384.0,211.21,1.0,SACCADE,SACCADE,12.53665,0.04,417850.03,38.35782,-0.01,190694.42,50.166843,0.14,70709.95,62.62377,0.14,28861.78,36.395763,0.11,7678.0,SACCADE
234869,384.29,211.13,1.0,SACCADE,SP,14.031126,-0.54,61251.94,11.303484,0.16,215530.25,34.831055,0.02,127847.7,48.277554,0.07,117614.51,36.635567,0.11,2056.92,SP
236873,384.76,210.75,1.0,SP,SP,10.286709,0.31,84039.16,8.100672,0.3,27241.95,20.13115,-0.11,119026.19,34.495716,-0.01,111437.08,36.67163,0.1,4268.38,SP
238876,384.91,211.33,1.0,SP,SP,12.518301,1.29,85866.77,8.001968,-0.29,36802.06,8.959902,-0.74,109514.3,30.551992,-0.06,33753.14,36.973434,0.12,6912.99,SP
240872,384.98,211.51,1.0,SP,SP,9.529979,-0.95,157463.31,4.2872887,-1.17,49346.8,10.89728,-1.0,25711.12,26.569674,-0.02,33094.31,36.055363,0.11,8366.27,SP
242874,385.26,210.84,1.0,SP,SP,19.911596,-1.58,105982.51,14.000755,-1.42,78121.26,11.218068,-1.03,3946.68,19.106148,-0.2,67590.05,35.938942,0.1,1808.86,SP
244876,384.97,210.25,1.0,SP,SP,19.950825,-1.63,8732.53,21.099838,-1.38,56294.09,8.563821,-1.14,22546.16,13.576836,-0.28,44770.36,36.374252,0.1,3447.49,SP
246878,385.18,209.58,1.0,SP,SP,23.031523,-1.21,75974.73,17.414263,-1.35,29390.68,9.96339,-1.32,16915.99,9.285118,-0.64,46336.47,35.829483,0.09,5005.55,SP
248876,385.49,208.89,1.0,SP,SP,16.632858,-1.01,59021.4,12.844782,-1.13,44455.86,8.636583,-1.16,15840.09,10.329733,-0.73,10797.52,35.008217,0.08,6984.27,SP
