%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
51062,353.75,223.4,1.0,FIX,FIX,16.870127,-2.79,226491.77,3.9139857,-2.33,53515.58,4.3144956,0.72,24288.78,4.85357,2.32,13721.73,4.79536,2.14,1537.17,FIX
53062,352.83,222.36,1.0,FIX,FIX,20.79044,-2.25,83931.14,7.752045,-3.0,41721.45,3.7577047,1.42,22330.27,4.8959618,2.18,5305.62,4.7080455,2.51,13808.05,FIX
55064,352.92,222.38,1.0,FIX,FIX,3.6691244,1.44,189387.14,5.152212,-2.83,22179.21,4.6181993,2.19,25591.11,4.7700515,1.82,13824.56,3.8298342,2.34,8898.93,FIX
57062,352.86,222.59,1.0,FIX,FIX,13.395879,1.32,77235.96,8.051953,1.88,75710.54,8.3101015,2.56,34343.16,5.1250057,2.09,11031.11,4.002566,2.21,4170.38,FIX
59062,353.13,223.2,1.0,FIX,FIX,12.875154,2.0,69479.55,10.7011385,1.82,21327.23,7.3002853,2.66,10100.96,4.975684,1.8,11519.11,3.4989235,2.13,4686.11,FIX
61064,352.52,223.33,1.0,FIX,FIX,11.64009,2.41,40752.29,11.952019,2.12,28083.45,9.652094,1.83,56671.75,5.0376906,1.65,5941.68,4.3695416,1.85,11026.53,FIX
63066,352.58,223.69,1.0,FIX,FIX,11.223762,2.26,14554.74,11.562899,2.34,20735.3,10.602435,1.72,11391.68,6.5663342,1.73,12575.27,5.0914717,1.71,7657.09,FIX
65070,352.07,223.88,1.0,FIX,FIX,11.54708,2.27,2785.33,11.266788,1.8,48480.01,10.953591,2.23,42687.86,6.767538,2.13,20963.52,4.1892176,1.7,7134.03,FIX
67072,352.11,224.25,1.0,FIX,FIX,13.431943,1.42,82587.68,10.612557,1.62,15873.13,8.793497,2.25,17125.47,4.9358234,2.39,18571.62,4.3056374,1.83,4521.18,FIX
69074,352.2,224.72,1.0,FIX,FIX,13.886867,1.1,34574.38,10.115242,2.36,59188.99,6.473325,1.79,32998.95,5.1420884,2.25,5590.86,4.098106,2.09,8569.97,FIX
71066,352.51,225.03,1.0,FIX,FIX,16.469616,3.08,202130.94,6.1588645,2.08,35968.09,9.228174,1.51,27749.88,5.4755306,2.16,4863.94,2.7618086,2.09,10602.76,FIX
73076,351.16,224.78,1.0,FIX,FIX,12.410738,-3.01,38084.98,1.6779648,1.71,36423.54,6.923819,1.61,19152.04,6.0569973,2.1,5284.41,2.919988,1.99,2521.09,FIX
75075,351.73,224.93,1.0,FIX,FIX,16.163382,0.15,225909.81,8.012725,1.35,51153.83,3.4742475,1.78,28073.08,4.999095,2.29,11893.12,2.7890155,1.95,1328.19,FIX
77073,352.17,224.93,1.0,FIX,FIX,23.404192,0.83,117644.98,9.512263,0.79,40396.19,4.212628,-2.82,45632.21,5.1395583,1.86,17085.43,3.5913,1.66,9679.65,FIX
79074,352.73,226.02,1.0,FIX,FIX,11.361061,1.8,152937.48,2.128459,0.73,58347.22,4.6245265,-2.85,3415.06,5.3780923,1.8,3217.15,3.2154665,1.9,7088.06,FIX
81072,352.01,225.63,1.0,FIX,FIX,19.170683,-2.29,216838.69,8.881444,-2.63,86760.3,1.925357,1.24,47184.0,5.555253,1.45,15167.23,2.9895866,2.07,4645.39,FIX
83073,351.93,225.11,1.0,FIX,FIX,23.606028,-2.15,42239.89,14.920727,-2.36,53624.78,1.2616372,2.58,16196.49,4.8858385,1.35,6775.9,2.414447,2.07,4547.62,FIX
85079,351.19,224.38,1.0,FIX,FIX,10.802372,-2.48,108976.37,6.2632627,-2.63,71166.49,3.8570411,1.99,22784.2,3.3552969,1.94,22339.0,3.3293555,1.72,10489.44,FIX
87080,351.39,224.69,1.0,FIX,FIX,13.757792,1.42,180367.53,3.7153127,-3.12,27403.53,3.2958214,2.75,21215.73,1.5710356,3.03,23414.0,3.920313,1.69,4777.35,FIX
89079,351.32,225.24,1.0,FIX,FIX,6.580887,1.4,56763.19,12.276603,1.19,111921.61,4.4030757,1.2,42924.82,0.9073158,1.37,14856.02,3.7583375,1.7,1364.98,FIX
91079,351.46,225.1,1.0,FIX,FIX,11.609086,0.91,52009.19,13.801451,1.24,13112.92,6.770702,1.13,18973.2,0.9876708,2.79,9779.1,3.5217013,1.94,6925.96,FIX
93080,351.77,225.82,1.0,FIX,FIX,21.127678,1.19,82555.15,14.213348,0.92,35254.65,7.745718,1.37,15698.75,2.1455424,1.67,15277.58,3.2262228,1.82,3753.57,FIX
95083,351.96,226.34,1.0,FIX,FIX,16.81761,0.93,51648.45,15.558504,0.92,10622.11,2.1430116,0.92,46518.81,1.1009271,-2.77,20961.64,2.801037,1.92,4094.11,FIX
97083,352.41,226.67,1.0,FIX,FIX,12.174735,0.43,66600.83,4.081656,1.95,109959.87,0.2796608,-3.0,18577.52,0.8661892,-0.61,13764.28,2.9364383,1.66,6091.52,FIX
99083,352.66,226.66,1.0,FIX,FIX,14.374058,-2.72,209799.02,9.8324175,-1.77,106275.25,0.7902632,3.14,4072.08,1.567872,0.59,11750.18,2.1404808,1.69,6325.75,FIX
101083,351.58,226.3,1.0,FIX,FIX,28.531729,-2.12,146844.3,14.6170225,-2.25,59079.51,1.3704644,0.58,16416.77,3.419834,0.86,15449.12,1.9025792,1.45,4331.1,FIX
103084,351.72,225.12,1.0,FIX,FIX,17.693922,-1.87,96271.57,16.567688,-2.3,16738.54,2.2809439,-1.12,22206.61,3.8538775,0.99,5082.63,2.206916,1.52,2664.55,FIX
105087,351.25,225.23,1.0,FIX,FIX,7.2756095,-3.1,131922.12,4.434079,-0.54,141502.58,5.0984316,-1.6,25638.25,3.0212224,0.82,7968.33,2.590975,1.08,8756.55,FIX
107088,351.26,225.1,1.0,FIX,FIX,17.796423,0.77,187545.94,6.7561493,0.96,61831.77,4.3967485,-1.63,5670.81,2.9345403,1.3,11102.15,2.0171008,1.29,5901.08,FIX
109085,352.06,226.01,1.0,FIX,FIX,18.864449,0.65,19077.57,8.923837,0.13,52276.12,3.7912385,-0.69,29782.64,1.331236,1.67,13976.83,1.8627181,1.27,1254.5,FIX
111086,352.21,225.82,1.0,FIX,FIX,11.067481,-1.11,186535.45,11.104811,0.33,22947.58,5.5736012,1.02,56517.76,0.7118063,3.11,11254.88,1.1110505,1.66,7396.05,FIX
113099,352.37,225.38,1.0,FIX,FIX,7.3698845,-0.62,45316.73,3.2603893,-0.89,81859.32,6.2632627,0.79,11694.8,1.2325321,2.87,4476.29,2.0152028,1.33,8090.37,FIX
115088,352.59,225.55,1.0,FIX,FIX,4.9820113,1.73,90828.14,4.419526,1.11,51520.48,6.1310253,1.17,18590.27,1.6811284,-2.83,7515.37,2.6428578,1.29,5032.57,FIX
117087,352.32,225.69,1.0,FIX,FIX,12.349364,1.74,58249.72,7.762169,1.58,34217.58,2.372055,2.21,42216.73,1.8203261,0.37,27677.39,3.3844018,1.18,6466.37,FIX
119089,352.46,226.32,1.0,FIX,FIX,10.614455,1.51,24623.07,9.659686,2.21,44931.55,3.193954,2.43,7952.67,4.5954213,1.17,28248.96,2.4201415,1.15,7625.64,FIX
121088,352.36,226.36,1.0,FIX,FIX,10.047542,2.8,98522.18,8.001968,2.23,13176.54,6.185439,1.94,29140.75,4.322088,1.02,5760.6,2.2853727,1.17,1111.35,FIX
123092,351.86,226.53,1.0,FIX,FIX,10.635335,2.95,12474.81,6.801705,3.11,50285.47,4.4543257,2.29,19856.99,4.0917788,1.04,2033.38,2.930744,1.38,6601.8,FIX
125090,351.7,226.49,1.0,FIX,FIX,4.9997272,-2.54,63289.58,5.769111,2.42,34164.87,3.7456832,1.44,27035.3,1.9437058,0.82,17702.92,2.2277956,1.4,5574.42,FIX
127094,351.6,226.35,1.0,FIX,FIX,5.797583,1.27,80573.45,1.0306956,-1.65,50779.06,3.774788,1.39,1557.62,2.7377653,1.26,10132.97,1.8355112,1.28,3598.93,FIX
129094,351.81,226.84,1.0,FIX,FIX,4.0310383,0.2,41344.8,5.952599,0.19,49789.29,2.8889847,1.52,7711.63,4.41573,1.51,14924.84,1.1787512,1.27,5192.87,FIX
131096,351.85,226.4,1.0,FIX,FIX,10.501832,-0.32,57488.01,10.861848,0.72,51332.08,2.246777,0.69,17000.34,4.212628,1.53,1752.48,1.1977328,1.43,1480.34,FIX
133095,352.44,226.63,1.0,FIX,FIX,18.346888,0.83,135001.73,5.06553,0.4,49555.6,4.1790943,0.23,18809.37,3.6754515,1.47,4701.75,1.9772397,0.79,9839.53,FIX
135100,352.63,227.26,1.0,FIX,FIX,7.2983875,1.66,113641.74,5.2591414,0.83,17313.59,5.1319656,0.65,17143.63,1.2160815,1.7,19770.6,2.7959752,0.97,7302.23,FIX
137098,352.4,227.09,1.0,FIX,FIX,7.8425236,-2.3,109971.05,2.4245706,0.33,26362.91,4.086085,0.84,10659.96,2.0152028,1.71,6322.18,2.4182434,0.86,3751.49,FIX
139100,352.3,226.89,1.0,FIX,FIX,7.719144,-0.83,82396.68,0.9490751,-1.57,22715.11,6.009544,1.0,16434.49,2.9446638,1.46,8788.66,2.593506,0.93,1964.9,FIX
141101,352.73,226.73,1.0,FIX,FIX,6.551782,0.65,76193.83,4.184788,1.38,40442.18,3.607751,1.49,26114.11,3.195852,1.28,4656.96,0.9193374,1.21,13633.97,FIX
143098,352.63,227.14,1.0,FIX,FIX,14.37659,1.83,105448.24,6.8985105,1.13,23914.86,1.6368382,-2.22,40067.61,3.9158838,1.1,7556.57,1.4514523,1.37,4468.45,FIX
145104,352.5,227.61,1.0,FIX,FIX,8.55876,1.5,54067.86,6.638464,1.84,36783.15,1.3160508,2.14,19125.81,2.6833518,0.8,12495.45,2.1645238,1.32,5671.98,FIX
147101,352.67,227.68,1.0,FIX,FIX,1.1192759,-1.43,76412.58,2.5808516,-2.44,63866.58,4.5555606,1.81,26441.16,3.475513,0.98,7682.46,1.4660046,1.23,5653.85,FIX
149101,352.51,227.54,1.0,FIX,FIX,12.716341,-1.94,92873.8,2.916824,-2.43,2661.81,5.6495275,1.98,11098.67,2.4131815,1.1,8863.92,1.9823015,1.28,4121.22,FIX
151102,352.38,226.93,1.0,FIX,FIX,5.3135552,-2.61,72456.27,5.6950836,2.67,42114.33,3.913353,1.71,16938.36,1.4008348,0.29,14040.5,1.6621469,1.09,3701.49,FIX
153104,352.22,227.37,1.0,FIX,FIX,17.962828,1.88,156293.25,4.826996,2.18,20988.68,1.2970693,0.66,27355.4,0.86935276,0.0,4875.18,1.3926095,1.19,2467.81,FIX
155101,352.03,228.01,1.0,FIX,FIX,10.6486225,1.66,62847.98,9.449625,1.48,51891.22,0.9522387,0.84,3190.88,1.2065908,0.55,5160.17,1.7431345,0.73,6352.07,FIX
157101,352.16,228.04,1.0,FIX,FIX,7.4755483,0.23,95553.02,5.5065336,0.68,54020.95,2.025959,0.36,9993.75,0.7345841,2.73,13693.24,1.6779648,0.56,2307.42,FIX
159104,352.49,228.12,1.0,FIX,FIX,10.146246,-0.37,45803.82,6.4340963,-0.19,40216.29,4.2303443,0.52,17777.6,0.34989238,2.4,3309.06,1.6779648,0.65,1232.94,FIX
161108,352.76,227.81,1.0,FIX,FIX,6.7688036,-0.65,32535.83,7.0282173,-0.37,10747.98,2.6890461,-0.42,27033.81,0.8579639,-0.26,9293.06,1.3597082,0.53,2928.94,FIX
163105,352.83,227.86,1.0,FIX,FIX,3.9057603,-0.37,25342.26,8.317695,-0.68,21274.82,4.4435697,-0.79,17110.61,1.6545542,-1.06,9699.17,1.5178875,0.93,4721.84,FIX
165109,352.99,227.72,1.0,FIX,FIX,9.868483,-0.69,49573.62,5.7273517,-1.46,46268.01,4.6738787,-1.38,20750.1,0.7833033,0.18,12473.91,1.0882728,0.88,3421.89,FIX
167111,353.31,227.46,1.0,FIX,FIX,10.238623,-1.8,83669.24,5.1382923,-1.59,7122.41,3.3989544,-1.56,11608.17,2.432163,0.8,14612.45,0.81051016,0.92,2206.67,FIX
169111,352.84,227.09,1.0,FIX,FIX,8.703651,-2.67,63719.07,8.1620455,-2.19,38735.13,1.3793224,-1.09,17799.99,1.4331033,0.43,9583.06,1.0616987,1.15,2619.63,FIX
171110,352.82,227.21,1.0,FIX,FIX,7.8551784,-2.7,7090.97,6.595439,-2.9,42107.84,3.729865,-1.3,18956.01,2.3537064,-0.26,12224.86,1.2477174,1.01,1929.97,FIX
173111,352.39,226.88,1.0,FIX,FIX,5.1167803,2.99,36333.32,3.3027813,1.38,67373.57,0.56185246,-2.26,27134.66,2.3239684,-0.59,5933.5,1.3540138,1.59,5944.41,FIX
175115,352.5,227.26,1.0,FIX,FIX,12.895399,0.86,127586.83,2.9067006,-0.79,43257.54,1.4109583,1.77,14356.95,1.7222549,-1.01,8224.59,0.47517028,0.81,8429.79,FIX
177113,352.92,227.5,1.0,FIX,FIX,10.405026,-0.49,116508.16,7.0415044,0.96,63862.34,2.298027,1.5,7969.47,0.7288897,-0.86,7971.68,0.43341094,1.15,1236.07,FIX
179114,353.08,226.95,1.0,FIX,FIX,1.7684433,1.75,91523.81,7.2933254,0.64,18245.89,2.403058,0.94,10377.83,0.4694758,-1.83,4748.36,0.42898196,-0.67,5377.19,FIX
181113,352.9,227.61,1.0,FIX,FIX,13.836883,1.39,96460.43,1.3805879,1.8,54263.24,3.584973,0.6,12206.55,0.5593216,-1.01,3285.42,0.6542291,0.08,3535.65,FIX
183114,353.24,227.81,1.0,FIX,FIX,0.99905974,1.89,102457.22,5.981071,1.44,37255.04,1.8418385,0.26,15359.09,0.9579331,1.95,11940.42,1.2318994,1.03,7963.21,FIX
185118,352.88,227.67,1.0,FIX,FIX,1.9797707,-2.07,21763.3,2.5738916,-0.74,61100.38,0.33787075,0.36,11875.65,1.9373786,1.57,8726.62,1.7330111,1.14,4127.9,FIX
187118,353.18,227.7,1.0,FIX,FIX,6.0456085,-0.82,45305.29,4.1012697,-2.16,35619.36,2.9535217,2.0,23676.52,1.5115602,1.37,4289.8,0.89909047,0.99,6748.33,FIX
189117,353.14,227.39,1.0,FIX,FIX,6.2366886,-2.19,61507.85,1.458412,-0.86,31395.45,1.078782,-0.5,30597.24,2.4872096,1.32,7754.55,1.4039985,1.6,6663.09,FIX
191116,352.95,227.38,1.0,FIX,FIX,3.1319478,2.36,58641.93,3.288229,-2.97,33418.04,0.5877938,2.4,13088.24,1.0167757,0.46,15643.32,1.2856804,1.53,1171.41,FIX
193117,353.0,227.53,1.0,FIX,FIX,4.8655915,2.19,14568.1,0.7118063,1.57,27480.13,1.5893844,1.67,9621.94,1.1142142,2.01,11771.12,1.310989,1.81,2811.28,FIX
195122,352.77,227.63,1.0,FIX,FIX,2.3505428,-0.34,54627.6,4.42269,1.24,29604.57,1.3211125,2.25,6864.08,0.9199701,1.72,2760.52,1.7406037,1.68,3684.05,FIX
197119,353.14,227.48,1.0,FIX,FIX,7.2104397,0.66,49625.99,4.452428,1.86,21276.73,3.300883,2.13,15798.97,0.5352784,-0.07,9201.85,1.5223165,1.8,2279.74,FIX
199124,353.13,227.91,1.0,FIX,FIX,10.467032,2.04,90890.74,3.0522256,1.03,25973.84,0.43657455,1.48,23360.25,0.57450676,2.43,8305.11,1.3160508,1.82,1642.62,FIX
201120,352.84,228.07,1.0,FIX,FIX,2.6536138,2.84,69842.81,6.0051146,2.19,43951.91,2.280311,2.16,15517.01,2.5549102,1.51,17847.41,1.6381036,1.26,6880.21,FIX
203121,352.97,227.96,1.0,FIX,FIX,2.2594314,2.93,3581.53,3.5856056,-1.96,67077.18,1.2875786,-0.74,27992.45,2.4745553,2.12,11904.11,0.7333187,1.33,7162.95,FIX
205129,352.7,228.1,1.0,FIX,FIX,7.4382176,-1.59,64316.81,1.3508502,-2.78,22434.23,0.4504943,1.3,12173.78,4.5618877,2.03,16590.31,1.3584428,0.85,6168.95,FIX
207120,352.96,227.49,1.0,FIX,FIX,1.4603102,-1.79,47731.92,4.361316,-1.5,33227.17,0.56185246,2.46,4437.85,4.1132917,1.77,9583.26,1.4318379,0.95,1299.35,FIX
209124,352.68,228.01,1.0,FIX,FIX,1.4919461,-1.01,8825.1,5.484389,-0.83,26933.87,3.5501735,1.44,25952.44,3.288229,1.91,7648.94,1.1939365,1.32,4210.22,FIX
211121,353.01,227.41,1.0,FIX,FIX,10.193067,-0.71,69493.53,4.0576124,1.45,68780.85,3.6438158,2.07,17698.07,3.9241092,1.64,9073.19,1.8184279,1.39,5011.97,FIX
213130,353.17,227.59,1.0,FIX,FIX,9.319918,1.55,138947.56,7.8324003,1.28,30626.89,5.848201,1.97,17677.91,3.578646,1.85,6729.45,1.1256031,1.69,6427.74,FIX
215127,353.02,228.0,1.0,FIX,FIX,21.950842,1.72,101777.69,11.397759,1.91,54003.79,7.809623,1.79,18509.49,1.6868228,1.75,15103.12,1.5381343,2.14,5653.29,FIX
217125,352.96,228.96,1.0,FIX,FIX,14.436698,2.14,83028.17,16.972626,2.08,47989.89,4.4037085,1.78,26939.37,1.5438288,0.88,10835.33,1.4849861,1.63,6048.61,FIX
219127,352.53,228.77,1.0,FIX,FIX,15.462964,2.6,55199.89,11.8609085,1.9,45381.78,8.8245,1.74,34943.85,0.08415133,-0.79,12264.42,1.5938134,1.63,858.65,FIX
221125,352.12,229.46,1.0,FIX,FIX,10.2930355,1.56,108015.14,4.180992,2.87,80150.16,6.778294,1.89,18402.83,1.243921,-0.31,9258.09,1.5400325,1.47,2010.11,FIX
223123,352.54,229.42,1.0,FIX,FIX,7.717246,-0.83,132589.58,6.689081,1.45,58070.82,2.9699721,1.62,31509.22,2.0221627,1.19,18154.23,1.1629333,1.14,4554.09,FIX
225129,352.45,229.1,1.0,FIX,FIX,3.3204973,1.13,74702.76,4.527088,-0.43,72183.44,1.8892922,-0.65,34941.13,1.6855574,0.89,5157.76,0.65169823,1.33,4220.73,FIX
227129,352.63,229.61,1.0,FIX,FIX,3.5546026,0.56,15251.65,6.337291,-0.99,27327.01,3.8051584,-1.06,17412.01,2.783321,1.28,10996.97,1.1578716,1.2,4099.12,FIX
229129,352.64,229.22,1.0,FIX,FIX,14.6980095,-1.18,124206.84,7.8146844,-0.45,31863.05,7.6988974,-0.92,31349.23,2.4138143,1.91,13032.63,0.897825,1.21,2062.31,FIX
231126,352.98,228.75,1.0,FIX,FIX,14.070988,-0.67,58545.39,13.600245,-1.35,84710.75,5.00036,-0.89,21419.35,2.5302343,2.08,3318.24,0.8073466,0.69,3541.44,FIX
233132,353.34,228.67,1.0,FIX,FIX,12.954875,-1.55,91086.91,11.592636,-1.1,29297.36,3.486902,-0.51,17150.39,0.5340129,2.25,15811.38,1.5102949,-0.36,10340.17,FIX
235132,353.0,227.93,1.0,FIX,FIX,12.02921,-1.62,10543.23,3.7558064,-0.71,65196.77,4.5612545,-0.83,13127.95,1.5375016,0.77,12514.3,1.8064063,-0.58,3676.47,FIX
237135,353.3,227.91,1.0,FIX,FIX,9.70018,0.98,165423.22,0.9490751,3.14,35644.45,1.9557275,-1.33,23608.54,2.5485828,-0.42,19152.55,2.4460828,-0.53,5100.39,FIX
239130,353.34,228.44,1.0,FIX,FIX,12.096911,1.68,61294.86,7.322431,1.11,61710.48,2.7187839,2.57,34480.84,2.6150184,-0.82,8298.64,1.588119,-0.09,9631.83,FIX
241132,353.22,228.67,1.0,FIX,FIX,5.180052,1.36,58128.74,7.8324003,2.15,59323.1,2.9383364,2.4,4165.6,2.3125796,-0.92,3028.17,1.9051101,-0.47,5694.82,FIX
243131,353.41,228.76,1.0,FIX,FIX,7.3565974,2.99,73256.69,9.169963,2.52,26686.68,5.467938,1.51,34014.62,2.0892308,-1.0,2275.39,1.0572696,-0.36,6805.31,FIX
245134,352.76,228.74,1.0,FIX,FIX,16.943521,2.8,77500.13,5.2123203,2.28,33730.33,4.072798,1.57,11270.4,2.3916693,-0.83,3899.06,0.8288589,-0.54,2216.85,FIX
247135,352.4,229.12,1.0,FIX,FIX,6.8130937,1.5,130100.76,5.030098,2.1,7542.92,0.3973461,0.1,32009.82,1.6665759,-0.39,8921.17,1.0718222,-0.96,3674.51,FIX
