%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
20590,339.58,189.62,1.0,FIX,FIX,9.562248,1.23,41555.85,4.654264,1.02,32000.88,3.607118,2.33,10002.38,1.7988137,-2.93,6817.68,1.7545235,-0.25,12879.91,FIX
22587,339.39,189.64,1.0,FIX,FIX,5.1718264,-1.98,116541.94,1.7684433,-1.39,48139.75,1.150279,2.86,21200.09,0.87567997,-2.65,7825.71,3.0794322,-0.51,11510.85,FIX
24590,339.45,189.32,1.0,FIX,FIX,12.737221,-1.77,61173.24,8.143698,-2.51,59476.05,0.370772,-1.25,10999.98,0.6852322,2.15,8399.16,3.0212224,-0.36,3600.56,FIX
26591,339.23,188.85,1.0,FIX,FIX,12.100707,-2.72,90186.54,6.0342197,-1.82,40783.62,1.7861593,-1.09,11224.61,1.9898942,0.97,14553.66,3.2490003,-0.17,5025.11,FIX
28593,338.75,189.01,1.0,FIX,FIX,0.92060286,2.11,94908.17,5.049712,-2.01,11403.65,2.6751263,-1.35,8322.86,2.3764842,0.81,4106.25,4.8282614,0.05,14239.94,FIX
30598,339.2,188.9,1.0,FIX,FIX,7.6406875,-0.59,66860.86,1.9569929,-0.81,37112.01,4.0126896,-0.88,16019.62,1.6969463,0.48,7405.9,3.6779823,0.39,14501.26,FIX
32773,339.17,188.73,1.0,FIX,FIX,4.825098,-0.86,23594.09,7.755209,-0.05,47110.12,2.7738302,-0.57,11615.48,2.8529198,0.36,8625.88,0.70547915,0.65,21805.08,FIX
34595,339.4,188.67,1.0,FIX,FIX,10.0114765,0.39,83458.75,6.6530166,-0.05,9564.44,5.085777,0.39,36229.83,2.8510218,0.3,1626.73,1.3995695,0.26,6884.15,FIX
36599,339.73,188.96,1.0,FIX,FIX,10.557511,0.29,9257.92,7.237014,0.24,16181.62,5.830485,0.14,12130.29,1.7545235,-0.25,12854.21,0.9680566,0.45,3857.92,FIX
38596,340.04,188.86,1.0,FIX,FIX,4.9149437,-0.06,48939.53,9.644501,0.58,29604.12,4.301841,0.3,13579.36,3.0794322,-0.51,11510.85,0.964893,0.35,795.6,FIX
40598,340.04,188.94,1.0,FIX,FIX,9.671708,0.9,62963.46,4.317659,0.5,42276.43,5.796951,0.43,12839.47,3.0212224,-0.36,3602.36,1.3033965,0.54,3161.4,FIX
42601,340.42,189.34,1.0,FIX,FIX,5.180052,1.03,36111.11,3.2546947,1.06,18557.91,5.6476297,0.61,8409.26,3.2490003,-0.17,5020.09,1.3894459,0.37,1931.0,FIX
44599,340.21,189.22,1.0,FIX,FIX,3.4210994,-2.55,66488.29,4.7099433,0.71,15764.18,3.3034139,0.55,18647.51,4.8282614,0.05,14268.45,1.8557582,0.27,3908.8,FIX
46602,340.24,189.22,1.0,FIX,FIX,4.759928,0.37,64193.32,1.6779648,0.79,23975.75,2.807997,0.03,13105.46,3.6779823,0.39,14515.74,2.1170702,0.11,3263.9,FIX
48598,340.49,189.33,1.0,FIX,FIX,6.746026,0.69,21001.06,2.3100486,0.66,5350.7,3.3806055,-0.19,6950.01,3.729865,0.41,707.4,3.1034756,0.16,7881.97,FIX
50601,340.57,189.49,1.0,FIX,FIX,1.360341,2.19,53609.56,4.849774,-0.59,36869.44,3.4856365,-1.06,22924.97,3.9095566,0.36,2056.39,3.2369788,0.22,1742.29,FIX
52599,340.44,189.4,1.0,FIX,FIX,10.065258,-1.28,89857.52,5.3300056,-0.95,15122.03,3.8899424,-0.09,27346.62,3.7070873,0.34,1766.34,2.8801265,-0.1,8086.48,FIX
54599,340.75,188.88,1.0,FIX,FIX,12.016556,-0.95,32468.03,7.5982947,-1.28,24088.25,3.0990465,0.52,17681.97,2.7491543,0.39,7710.81,2.2935982,-0.31,6309.58,FIX
56602,340.88,188.78,1.0,FIX,FIX,5.1395583,-1.26,57445.98,6.2999606,-0.35,50010.98,1.688721,0.36,11505.86,2.720682,0.29,2329.51,2.0689838,-0.11,3801.84,FIX
58609,340.85,188.57,1.0,FIX,FIX,7.3901315,0.85,86151.27,5.9228616,1.34,71941.53,2.7295399,-0.17,12107.36,1.5938134,-0.41,14270.19,2.8497562,0.17,8254.85,FIX
60605,341.19,189.13,1.0,FIX,FIX,16.499987,1.5,91613.15,5.5356383,1.56,10180.35,4.2493258,0.17,15147.81,2.0702493,-0.36,3833.28,3.986748,0.13,9080.42,FIX
62606,340.92,189.61,1.0,FIX,FIX,7.2933254,2.28,97902.83,7.0750384,1.11,25158.4,3.0231204,0.72,18102.94,2.7289073,-0.12,6843.44,3.6982293,0.21,3340.54,FIX
64604,340.89,189.48,1.0,FIX,FIX,6.4511795,-0.63,107988.74,4.3195567,0.97,22632.13,2.885821,0.85,3398.84,3.4590623,-0.01,6444.43,4.0342016,0.17,2887.03,FIX
66608,341.25,189.37,1.0,FIX,FIX,9.765349,0.16,54876.02,3.4343863,-0.43,39623.72,2.1613603,0.97,6139.59,3.6393867,0.15,4649.85,3.7646646,0.4,7256.16,FIX
68609,341.5,189.58,1.0,FIX,FIX,1.5109274,0.35,65443.8,3.9006987,-0.31,5011.05,1.1066215,-1.57,24774.05,4.0342016,-0.03,6453.33,2.9826267,0.27,7076.91,FIX
71510,341.36,189.41,1.0,FIX,FIX,4.534681,-2.08,31401.79,2.8598797,-1.82,25620.35,3.5128434,-0.68,16036.89,1.6823938,0.06,12879.08,2.8820248,0.48,3379.75,FIX
72607,341.36,189.33,1.0,FIX,FIX,8.963065,-2.04,63890.1,6.2708554,-1.97,49990.79,5.3736634,-0.12,43949.12,1.4147546,0.43,9114.61,2.4043236,0.4,7461.44,FIX
74604,341.16,189.02,1.0,FIX,FIX,8.046891,-1.91,11530.21,3.9044948,-0.96,42225.64,4.775746,0.34,18709.9,2.8624105,0.57,11660.14,1.6811284,0.04,8140.88,FIX
76611,341.19,188.85,1.0,FIX,FIX,7.1193285,0.07,99855.52,6.9567204,-0.01,44651.61,3.9987698,-0.25,20836.81,3.183198,0.25,7936.97,1.6703721,0.15,1574.02,FIX
78612,341.61,189.05,1.0,FIX,FIX,18.196934,0.42,93053.83,11.378145,0.55,52177.51,2.2480423,-1.11,24057.2,3.8367941,0.04,7856.37,1.4115909,0.16,2042.7,FIX
80611,342.24,189.32,1.0,FIX,FIX,16.778381,0.75,46026.83,10.88336,0.36,17258.56,1.1952019,-0.97,8501.35,4.527088,-0.02,5778.96,1.1002944,-0.08,3427.37,FIX
82615,342.39,189.77,1.0,FIX,FIX,3.797566,0.04,111191.79,0.951606,-1.65,89284.52,3.8247726,0.35,29301.23,3.6248343,0.44,16241.73,1.4805571,0.15,3813.59,FIX
84613,342.48,189.33,1.0,FIX,FIX,18.235529,-2.33,167049.34,5.925392,-2.82,44416.21,6.7283096,0.41,23105.64,2.2809439,0.16,12412.41,1.6178566,0.09,1327.7,FIX
86616,341.6,188.93,1.0,FIX,FIX,15.534461,-2.88,76280.24,4.1752977,-2.22,26793.87,5.5337405,0.47,9801.37,3.0414693,0.56,10206.97,1.4261435,0.76,7959.29,FIX
88614,341.53,189.08,1.0,FIX,FIX,9.97035,0.73,196432.19,2.6574101,0.64,53538.24,3.741254,0.12,18933.79,2.128459,0.55,7227.63,1.0458808,1.04,4034.66,FIX
90616,342.07,189.35,1.0,FIX,FIX,20.568989,0.35,93731.24,11.595799,0.54,70702.91,2.5460522,0.63,15580.25,2.0405114,0.38,2876.54,1.4217144,1.31,3973.71,FIX
92614,342.75,189.53,1.0,FIX,FIX,13.539506,0.4,55886.22,13.33324,0.21,34925.66,1.8133662,1.21,11365.29,1.8469002,0.74,5752.51,0.88643616,1.96,7069.4,FIX
94617,342.86,189.68,1.0,FIX,FIX,6.9763346,-0.23,69996.54,9.168698,0.76,57799.98,6.4644666,0.89,37725.05,0.7946922,1.47,10752.56,0.16577178,-0.3,7892.51,FIX
96618,343.18,189.43,1.0,FIX,FIX,7.4685884,1.46,85503.54,2.01457,2.02,69164.91,4.3625817,0.82,16825.53,1.2749242,-3.02,12993.1,0.31888923,0.28,1601.43,FIX
98621,342.91,190.15,1.0,FIX,FIX,10.00515,2.59,75636.7,4.4948196,1.99,19580.24,0.2796608,0.79,32219.52,0.6795378,-3.0,4700.43,0.33597258,3.14,5116.78,FIX
100620,342.64,189.76,1.0,FIX,FIX,4.4992485,2.96,47748.25,7.9880486,2.67,42029.23,3.4438772,-3.08,28914.79,0.9193374,2.65,4358.36,0.7814052,-3.1,3524.06,FIX
102621,342.63,190.2,1.0,FIX,FIX,6.048139,2.8,14091.84,8.617601,-2.38,75884.21,4.86749,-2.95,12010.15,1.8994156,1.36,14729.68,0.9288282,2.82,2653.91,FIX
104624,342.28,189.89,1.0,FIX,FIX,15.014368,-2.14,117621.57,6.401828,-2.79,29415.97,6.2904696,-3.02,11614.26,1.2249396,1.75,7060.35,1.1047233,2.66,1917.38,FIX
106619,342.12,189.4,1.0,FIX,FIX,9.057973,-2.34,50851.66,9.752696,-2.49,32486.24,3.8019948,-2.68,23756.81,2.0677183,2.52,11586.62,1.503335,2.39,4177.83,FIX
108625,341.88,189.48,1.0,FIX,FIX,7.4616284,3.04,57947.44,7.4388504,-2.38,19657.26,2.40116,-2.79,11349.07,3.8500812,2.92,16588.53,1.7766685,2.45,2315.65,FIX
110627,341.65,189.45,1.0,FIX,FIX,5.833648,-2.43,43219.52,2.5903423,1.79,71534.07,3.5292938,-2.76,8927.1,3.5261302,-3.07,8783.42,2.1784437,2.74,5450.0,FIX
112625,341.6,189.24,1.0,FIX,FIX,7.6451163,0.59,106446.96,1.6007733,0.35,22560.29,3.4900656,-2.91,4170.31,3.9228437,3.07,5128.11,2.8662066,3.02,7789.74,FIX
114621,342.05,189.72,1.0,FIX,FIX,8.901691,0.58,9972.3,3.524865,1.23,22043.48,4.1885843,2.58,23815.07,4.242998,-2.77,14402.07,2.9826267,-3.07,4498.54,FIX
116627,342.07,189.55,1.0,FIX,FIX,4.5979524,2.6,91808.1,3.8298342,1.95,20630.92,4.492922,2.71,4762.33,3.8374271,-3.03,8943.25,2.9408674,3.01,4772.41,FIX
118633,341.8,189.87,1.0,FIX,FIX,10.504363,2.93,49857.24,6.825748,2.86,42516.54,2.2948637,2.95,18391.46,4.3632145,-2.91,5670.28,2.6618392,2.74,6308.03,FIX
120632,341.42,189.69,1.0,FIX,FIX,9.291446,2.99,10613.99,10.177881,2.82,26653.54,2.0493693,2.45,8689.93,3.7760534,-3.12,8110.07,2.7111912,2.74,397.77,FIX
122630,341.22,189.96,1.0,FIX,FIX,9.9868,2.7,22581.65,6.200624,-2.74,54832.06,4.7124743,-2.84,31415.28,4.2942486,2.83,11225.52,3.361624,2.99,7699.18,FIX
124628,340.85,189.96,1.0,FIX,FIX,6.7004704,-1.91,99664.78,1.9816688,-2.64,33471.73,5.376827,3.14,12932.72,4.232875,2.9,2349.73,3.973461,3.12,6286.9,FIX
126632,341.08,189.56,1.0,FIX,FIX,8.278465,-0.84,61077.99,5.2698975,-2.05,29840.32,5.264203,-3.01,5443.49,4.1911154,2.92,794.44,3.8159146,3.12,1255.75,FIX
128633,341.2,189.57,1.0,FIX,FIX,4.0329366,-2.3,69534.36,3.4255283,-1.9,15465.75,4.1993413,2.99,13327.62,4.504943,2.96,2726.57,4.6042795,3.01,7145.12,FIX
130632,340.91,189.37,1.0,FIX,FIX,7.760904,-3.1,45343.32,4.873817,2.91,44837.83,4.642875,3.06,4195.63,5.2869806,-3.08,11401.95,4.489125,3.04,1407.91,FIX
132631,340.71,189.55,1.0,FIX,FIX,8.578374,2.49,44432.62,6.9250846,2.82,16807.88,4.1518874,3.11,4351.75,5.031363,3.07,5684.87,4.384094,2.9,4966.96,FIX
134630,340.48,189.7,1.0,FIX,FIX,7.163619,2.42,11961.76,8.719469,2.47,25708.46,6.089266,2.91,17263.9,5.3027987,3.1,2390.79,4.29931,3.13,7664.33,FIX
136636,340.37,189.85,1.0,FIX,FIX,8.864362,2.44,13498.22,7.989314,2.69,15892.7,7.283835,3.09,13339.63,4.866225,2.96,6667.5,3.6868403,2.99,6353.91,FIX
138633,340.05,190.06,1.0,FIX,FIX,9.284486,2.9,32638.19,7.3028164,2.91,14405.09,6.089266,3.02,10118.05,4.9642954,-3.11,8410.62,3.310374,3.14,5058.68,FIX
140636,339.8,189.99,1.0,FIX,FIX,7.7963357,-2.83,38288.7,8.129145,-2.96,25894.81,4.7118416,3.0,10922.42,4.249958,-2.97,7493.18,2.8624105,-3.01,4820.41,FIX
142637,339.58,189.91,1.0,FIX,FIX,8.701753,-2.5,22815.82,6.6536493,-2.49,29179.29,5.488185,2.94,6590.29,4.1322727,3.04,8920.16,2.354339,-2.79,5910.29,FIX
144635,339.36,189.66,1.0,FIX,FIX,6.5093894,-2.08,30290.57,3.0186915,-2.36,29149.75,5.5375366,2.93,456.04,5.2971044,2.97,9591.48,1.8867613,-2.87,3910.68,FIX
146640,339.38,189.55,1.0,FIX,FIX,2.847858,0.34,69729.93,3.6798804,2.99,24278.99,5.345191,-3.01,14679.22,5.5425982,2.69,12142.27,2.696006,-2.68,7240.68,FIX
148640,339.53,189.72,1.0,FIX,FIX,7.954515,2.11,70940.09,4.74411,2.21,26370.23,4.5024123,-2.79,10687.65,5.3236785,2.65,2232.44,2.2233665,-2.79,4293.55,FIX
150637,339.12,189.98,1.0,FIX,FIX,10.704934,2.47,33849.26,5.9089413,2.68,21568.9,2.358768,-2.9,17210.79,4.491656,2.89,11161.58,2.0019157,-2.91,2659.53,FIX
152637,339.0,190.14,1.0,FIX,FIX,6.6751614,-2.9,66757.91,6.397399,-2.99,29275.54,3.484371,2.71,17350.41,3.7064548,2.82,6563.44,1.4527175,3.13,5413.73,FIX
154637,338.71,189.88,1.0,FIX,FIX,9.540103,-2.03,57662.97,1.9114372,-2.09,42868.12,5.7058396,2.33,22065.62,2.84596,-2.67,21028.3,1.4381651,-3.06,1027.33,FIX
156641,338.73,189.6,1.0,FIX,FIX,4.8997583,-0.36,87986.44,3.584973,-2.9,20901.95,6.411951,2.4,6679.8,2.3669932,-2.29,8503.53,1.8576564,-3.04,3317.48,FIX
158642,339.0,189.77,1.0,FIX,FIX,7.314205,1.95,88584.04,6.227831,1.99,52356.79,3.5122104,2.81,27419.16,2.532765,-1.7,11272.26,3.044633,2.91,11228.85,FIX
160641,338.56,190.03,1.0,FIX,FIX,16.293089,2.2,74367.53,10.08424,1.89,31115.14,2.00761,2.51,13442.71,2.0006504,-1.16,10372.81,3.1990159,2.55,8930.24,FIX
162642,338.39,190.6,1.0,FIX,FIX,12.875786,1.86,47844.32,6.930146,2.53,48682.6,1.9114372,-1.45,28425.25,2.1246629,-1.36,3249.53,9.97984,0.55,92323.31,FIX
164637,338.33,190.81,1.0,FIX,FIX,5.4983087,-1.89,139978.9,3.2490003,1.5,47312.32,2.2999253,-1.07,6955.3,2.061391,-1.15,3501.52,24.403885,0.85,120029.93,FIX
166645,338.28,190.27,1.0,FIX,FIX,7.135146,-0.96,46234.71,9.947573,-1.26,102488.14,4.7523355,-1.22,19711.3,1.8121006,-0.68,7218.98,32.89937,0.98,72941.07,FIX
168647,338.59,190.44,1.0,FIX,FIX,15.782486,-1.06,68772.1,14.611327,-1.19,37412.49,6.990887,-0.83,25199.79,2.0689838,-0.43,4335.0,52.180782,0.84,158590.52,FIX
170648,338.77,189.4,1.0,FIX,FIX,22.369068,-1.27,60718.24,15.682517,-0.96,28678.64,9.599578,-1.04,24993.19,2.0961907,-0.04,6475.59,62.571888,0.86,82344.13,FIX
172646,339.01,189.09,1.0,FIX,FIX,15.72048,-0.87,78808.8,16.374708,-0.97,5530.23,10.317712,-0.9,12942.61,0.59728456,0.6,13080.72,77.80454,0.84,120671.06,FIX
174647,339.41,188.64,1.0,FIX,FIX,13.136464,-0.45,51880.61,9.734347,-0.82,54561.01,7.026952,-0.51,36584.64,2.0601258,2.65,18935.23,90.54619,0.8,105142.33,FIX
176653,339.76,188.73,1.0,FIX,FIX,3.8589394,-0.61,73666.03,7.9241443,-0.32,36778.77,6.1209016,-0.5,7167.53,2.6504502,1.61,18941.12,93.826836,0.84,41888.4,FIX
178650,339.61,188.5,1.0,FIX,FIX,3.2287533,0.2,22524.46,6.8649764,1.07,75269.07,4.3189244,0.41,38600.69,23.413681,0.35,180021.56,100.262825,0.85,51223.74,FIX
180650,339.96,188.77,1.0,FIX,FIX,14.654984,1.33,107524.88,7.819746,1.38,19478.31,2.6896787,1.61,33035.56,50.3149,0.74,237867.6,104.651344,0.83,37086.64,FIX
182650,339.83,189.4,1.0,FIX,FIX,14.708134,1.58,28989.48,10.668237,1.45,23144.71,8.284793,2.26,50110.06,67.43621,0.91,156455.78,106.00346,0.83,11479.4,FIX
184651,339.95,189.7,1.0,FIX,FIX,7.0174613,1.71,61562.3,11.063684,2.35,74261.79,11.55151,2.01,31985.45,105.90223,0.81,311856.3,106.3755,0.84,12144.42,FIX
186654,339.77,189.84,1.0,FIX,FIX,15.360464,3.07,122432.32,15.411715,2.68,48822.46,46.09974,0.55,365046.72,127.80561,0.85,176444.6,105.756065,0.86,16273.7,FIX
188657,338.98,189.77,1.0,FIX,FIX,27.538363,2.9,100036.08,17.437674,2.28,54123.54,101.874985,0.84,467185.28,157.98051,0.84,238131.3,103.80477,0.89,25130.55,SACCADE
190655,338.08,190.26,1.0,FIX,FIX,26.410862,1.86,212466.48,85.976074,0.46,727289.75,134.03596,0.97,278073.06,183.12468,0.81,205279.1,100.69877,0.91,32532.26,SACCADE
192652,338.51,191.37,1.0,SACCADE,SACCADE,193.85808,0.36,1532015.2,203.3501,0.79,991879.06,210.30429,0.84,627518.56,188.53566,0.85,80996.5,98.76708,0.91,15297.55,SACCADE
194655,349.53,194.63,1.0,SACCADE,SACCADE,394.04077,0.73,1768681.0,270.86096,0.91,576808.75,251.72826,0.85,328452.88,201.78981,0.86,104975.72,95.75028,0.9,26240.34,SACCADE
196659,357.08,208.04,1.0,SACCADE,SACCADE,389.15054,1.17,1346309.9,418.78952,0.8,1205400.9,314.17487,0.84,493866.0,210.1347,0.84,70587.32,92.078,0.87,33829.8,SACCADE
198655,359.11,217.29,1.0,SACCADE,SACCADE,445.1409,0.85,1135906.2,425.51907,0.93,462560.12,365.4059,0.78,431025.53,211.93164,0.84,16945.73,90.746765,0.86,13686.69,SACCADE
200653,375.58,229.19,1.0,SACCADE,SACCADE,481.6322,0.74,497342.53,425.44125,0.86,242761.34,372.48288,0.82,131716.0,212.16383,0.85,24970.61,90.25514,0.85,9035.7,SACCADE
202656,381.57,237.86,1.0,SACCADE,SACCADE,405.81122,0.87,748157.94,463.29794,0.71,606069.7,359.86838,0.9,232713.44,210.23468,0.87,32192.75,91.42693,0.84,10207.13,SACCADE
204654,392.12,248.81,1.0,SACCADE,SACCADE,445.46484,0.68,723272.0,326.62674,0.86,1177277.6,318.45456,0.84,358787.5,207.0787,0.89,37599.23,92.857506,0.84,11472.13,SACCADE
206659,403.55,255.5,1.0,SACCADE,SACCADE,247.62003,0.85,1622642.5,294.91116,0.85,252997.22,291.4502,0.78,262536.03,201.774,0.9,48689.69,95.09923,0.84,18051.96,SACCADE
208662,402.5,260.57,1.0,SACCADE,SACCADE,168.43553,1.31,965807.3,211.81268,0.81,660341.6,214.07338,0.87,635324.56,195.51137,0.9,49434.08,95.94327,0.84,8172.86,SACCADE
210661,406.31,265.79,1.0,SACCADE,SACCADE,176.41914,0.75,756963.5,124.67051,1.04,749369.75,168.82845,0.89,359514.38,171.97748,0.97,208906.55,97.4118,0.84,11684.95,SACCADE
212659,410.67,268.15,1.0,SACCADE,SACCADE,98.202065,0.56,650312.5,101.4479,0.89,226256.22,101.56368,1.04,552963.1,134.44409,0.92,302049.8,97.63388,0.84,1756.88,SACCADE
214657,411.58,269.06,1.0,SACCADE,SACCADE,37.458096,1.6,678361.56,45.110172,1.2,474979.12,59.303276,1.72,528384.1,114.204735,0.83,183635.31,97.46684,0.83,5738.31,SACCADE
216664,410.6,270.52,1.0,SACCADE,SACCADE,59.64241,2.57,388808.16,48.593277,2.67,496961.9,35.103756,1.88,199615.06,74.835205,0.91,315213.12,97.898994,0.84,4085.48,SACCADE
218665,408.4,271.1,1.0,SACCADE,SACCADE,85.90648,3.07,345962.12,81.33193,3.02,309648.78,29.602917,3.07,288416.1,55.053947,0.84,160486.34,97.05179,0.83,8278.1,SACCADE
220660,405.19,270.93,1.0,SACCADE,SACCADE,111.932014,-3.03,250474.45,86.415184,-3.0,178426.31,54.646477,-2.7,255833.02,27.760447,0.83,216245.06,97.54088,0.82,5924.0,SACCADE
222662,401.37,270.34,1.0,SACCADE,SACCADE,90.70627,-2.8,248790.44,84.51324,-2.68,219408.92,64.35678,-2.55,104811.06,9.076322,1.49,168677.16,97.25616,0.81,11412.96,SACCADE
224662,399.78,269.02,1.0,SACCADE,SACCADE,75.03957,-2.13,446023.88,88.26462,-2.25,291177.03,64.79652,-2.37,91432.29,3.87539,0.32,66114.16,95.78825,0.81,11624.78,SACCADE
226667,398.84,266.32,1.0,SACCADE,SACCADE,110.06234,-1.8,362118.06,86.20386,-1.88,256168.88,59.25582,-2.15,116358.23,7.8140516,-1.82,82252.27,86.2956,0.87,88160.19,SACCADE
228668,398.17,262.24,1.0,SACCADE,SACCADE,101.63835,-1.69,117592.34,78.95355,-1.66,150740.3,48.624912,-1.86,145881.62,14.856821,-2.27,67224.87,70.91679,0.83,124159.3,SACCADE
230666,398.09,259.94,1.0,SACCADE,SACCADE,51.389885,-1.35,440512.7,62.597828,-1.39,197410.27,41.740322,-1.33,196491.3,16.942255,-2.26,16553.16,62.552906,0.76,76843.66,SACCADE
232677,398.87,259.06,1.0,SACCADE,SACCADE,40.65964,-0.58,283877.53,36.665936,-0.73,319028.38,35.851627,-1.04,98394.79,16.680311,-2.1,20779.16,42.717873,0.81,157436.69,SACCADE
234667,400.24,258.53,1.0,SACCADE,SACCADE,43.72452,0.03,203554.44,45.940296,0.02,250758.44,30.908846,-0.59,124325.87,17.975483,-1.83,38002.84,32.028122,0.76,86190.28,SACCADE
236673,401.63,259.15,1.0,SACCADE,SACCADE,62.750317,0.4,212500.02,46.608444,0.37,125643.43,30.32738,0.02,145200.55,17.287086,-1.48,49377.58,16.28423,0.73,124167.58,SACCADE
238684,403.91,260.08,1.0,SACCADE,SACCADE,53.934673,0.64,130366.5,48.513554,0.59,84456.87,33.282166,0.3,73553.2,19.635098,-1.09,58592.2,4.32019,1.38,102931.52,SACCADE
240671,404.36,261.19,1.0,FIX,FIX,37.379642,0.92,165613.22,42.015553,0.66,56411.62,33.81365,0.51,56290.93,18.577194,-0.93,26477.38,1.950033,-0.06,35710.29,FIX
242672,405.33,261.96,1.0,FIX,FIX,30.123644,0.68,86014.01,25.619333,0.81,135632.44,27.349813,0.58,53663.03,16.26082,-0.61,46750.57,5.9095745,-1.88,52740.28,FIX
