%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
20162,349.27,214.53,1.0,FIX,FIX,14.306991,2.73,67500.34,14.150709,2.65,72635.16,2.5030274,2.77,17488.26,2.0000176,-2.93,8791.96,2.2480423,1.69,5158.59,FIX
22162,348.64,215.04,1.0,FIX,FIX,20.21024,2.22,82819.5,12.053886,2.11,57983.33,4.0569797,2.4,15316.77,1.5741992,-2.64,5248.39,0.9168065,1.44,10876.46,FIX
24163,348.5,215.55,1.0,FIX,FIX,15.04031,1.52,102796.66,12.552467,1.86,23894.16,5.7748055,2.37,13612.43,1.2825168,-2.64,2304.25,0.48909003,1.82,3911.73,FIX
26164,348.69,215.99,1.0,FIX,FIX,9.296507,1.02,64916.36,6.8428316,1.33,59600.22,3.9076583,2.25,15478.41,0.8813744,2.8,7554.79,1.3888133,2.72,9086.94,FIX
28167,348.81,216.05,1.0,FIX,FIX,3.0680435,-0.6,78325.56,3.6286304,0.48,41021.92,4.808647,2.01,10748.39,1.3192145,2.09,6852.5,2.0885978,2.09,10001.51,FIX
30168,348.85,215.88,1.0,FIX,FIX,3.76593,-1.05,13074.05,4.452428,-1.28,49443.56,3.2527966,1.21,27301.65,1.878536,2.1,4419.93,3.193954,1.88,9690.49,FIX
33210,348.96,215.79,1.0,FIX,FIX,6.8036027,-1.57,20835.92,3.3533986,-1.71,10295.14,1.9766071,1.29,6704.74,3.4944944,1.95,8620.15,2.9845247,1.9,1130.49,FIX
34167,348.85,215.45,1.0,FIX,FIX,5.639404,-2.49,92815.5,0.8408805,-0.72,49203.19,2.0006504,1.25,1307.23,2.8934135,1.65,18895.78,3.126886,1.93,2935.7,FIX
36172,348.75,215.63,1.0,FIX,FIX,5.833648,1.35,84939.74,3.6381211,2.5,35293.29,1.724153,0.93,5112.05,2.2480423,1.69,5148.3,1.8437365,2.01,10217.97,FIX
38167,348.93,215.81,1.0,FIX,FIX,6.5720286,1.84,24367.31,8.0690365,1.57,52021.21,1.2211432,0.43,6920.04,0.9168065,1.44,10903.71,1.0110813,1.95,6625.26,FIX
40166,348.64,216.03,1.0,FIX,FIX,10.521446,1.69,32700.16,6.5992355,1.18,25393.77,3.0648797,0.88,16085.33,0.48909003,1.82,3915.65,0.28725338,-2.72,8390.25,FIX
42165,348.85,216.47,1.0,FIX,FIX,8.970657,0.71,73391.2,2.2372863,0.79,36452.47,3.390729,0.93,2887.24,1.3888133,2.72,9096.04,0.5947537,-2.3,2799.82,FIX
44167,349.07,216.4,1.0,FIX,FIX,8.518266,-1.02,105311.59,6.66314,0.39,36938.29,1.5463598,0.08,20925.15,2.0885978,2.09,10006.5,0.8813744,2.61,7592.16,FIX
46165,349.13,216.01,1.0,FIX,FIX,5.5856233,-0.14,52042.16,4.795993,-0.57,43994.65,1.52548,-2.21,22108.87,3.193954,1.88,9705.04,2.0715146,2.2,10366.51,FIX
48172,349.42,216.35,1.0,FIX,FIX,4.1645417,0.51,26919.19,5.8716116,-1.48,37405.98,1.2344303,-2.27,2370.73,4.063307,1.9,6883.01,3.2066083,2.1,9181.53,FIX
50179,349.36,216.14,1.0,FIX,FIX,11.764102,-1.96,120071.71,5.2679996,-2.27,34232.2,3.2483678,-2.91,18730.41,5.159172,1.6,13972.79,3.1597872,2.03,1870.97,FIX
52177,349.14,215.66,1.0,FIX,FIX,14.549321,-2.37,48022.67,8.921306,-2.62,34555.65,3.8171802,2.51,23760.8,3.776686,1.47,11861.73,2.9946485,1.92,2974.39,FIX
54177,348.7,215.5,1.0,FIX,FIX,11.261725,2.96,96417.62,10.418314,3.04,48359.09,6.3467813,2.07,26223.45,2.702333,1.33,9112.78,2.1816072,1.88,6463.67,FIX
56177,348.44,215.79,1.0,FIX,FIX,16.048227,2.27,81421.87,12.344304,2.15,78542.63,6.8156247,2.27,10987.14,0.67827237,0.56,17899.37,1.7684433,2.14,5100.27,FIX
58180,348.05,216.28,1.0,FIX,FIX,18.796747,1.7,79839.97,15.413612,1.75,49595.15,7.9266753,1.86,24964.99,1.1863439,-1.54,12923.67,1.7178259,2.51,5077.66,FIX
60181,348.29,216.97,1.0,FIX,FIX,18.68286,1.31,57650.27,14.892887,1.64,13355.13,7.4312577,1.67,12268.47,0.9066831,-2.85,10265.68,2.2189376,2.66,4607.23,FIX
62181,348.36,217.42,1.0,FIX,FIX,11.071277,1.54,65873.69,15.198489,1.18,54059.46,6.8308096,1.25,24208.9,2.2828422,2.29,16396.26,2.012672,2.52,2800.23,FIX
64183,348.31,217.67,1.0,FIX,FIX,12.084257,0.99,50423.92,6.845995,0.7,76171.5,2.4372249,0.71,38668.95,3.0009754,2.27,5680.93,2.6004658,2.48,4690.23,FIX
66189,348.78,218.06,1.0,FIX,FIX,10.368329,-0.22,100895.52,7.362292,-0.3,54199.09,3.6254668,-0.46,27576.97,3.7912385,2.32,6330.4,2.5213761,2.55,1476.87,FIX
68181,348.95,217.53,1.0,FIX,FIX,16.300682,-1.1,99939.86,10.973206,-1.16,65771.65,3.0775342,-1.12,17594.52,3.8374271,2.05,7937.09,2.2999253,2.64,2433.06,FIX
70199,349.25,217.14,1.0,FIX,FIX,16.19565,-1.58,60495.1,17.35289,-1.53,63774.47,2.135419,-1.55,11359.42,3.5565007,1.99,2769.46,2.4625335,2.71,1785.29,FIX
73299,348.94,216.22,1.0,FIX,FIX,21.063772,-1.86,36358.19,10.281647,-1.82,41064.86,0.81493914,-0.89,8033.5,3.0769014,2.19,4062.88,1.9323169,2.93,3631.06,FIX
74181,348.87,215.87,1.0,FIX,FIX,6.8934484,2.98,381522.84,7.2718134,-2.85,162490.4,3.4900656,-2.53,65149.18,2.0968232,2.37,19415.97,1.8861285,2.97,1679.95,FIX
76181,348.63,216.27,1.0,FIX,FIX,17.817934,2.03,117833.0,12.708748,1.94,111522.32,2.8687377,-2.93,11258.77,2.9155588,3.06,14725.99,1.8184279,3.14,2596.02,FIX
78183,348.37,216.88,1.0,FIX,FIX,19.813524,1.72,48105.49,14.741668,2.02,18202.17,5.106024,3.14,18741.85,2.419509,-2.84,8834.91,1.5349708,3.08,2393.06,FIX
80187,348.44,217.51,1.0,FIX,FIX,11.668562,2.0,72502.43,9.300303,1.91,44126.92,6.9390044,2.6,28933.12,2.8301418,-2.93,3707.94,2.2828422,-3.12,6020.96,FIX
82186,348.06,217.55,1.0,FIX,FIX,3.774788,-2.57,100931.57,3.8386922,2.58,53135.81,7.724206,2.51,8058.42,4.686533,-2.62,17228.7,2.8826575,-3.07,4857.37,FIX
84185,348.24,217.38,1.0,FIX,FIX,6.6770597,-1.81,37191.34,7.958944,-2.68,53951.05,7.8551784,2.72,12572.32,4.688431,-2.81,7062.89,2.6194475,3.13,2660.98,FIX
86185,347.96,217.14,1.0,FIX,FIX,12.171572,-2.71,75817.73,7.391397,-2.54,9550.28,4.7181687,2.99,28061.0,5.1319656,-3.03,9453.92,2.3416846,2.88,5399.23,FIX
88186,347.54,217.06,1.0,FIX,FIX,10.758715,-2.96,25274.38,11.461031,-2.94,43282.93,6.074713,-3.05,14819.4,4.5504985,3.04,9285.07,1.8848631,2.97,3919.7,FIX
90188,347.29,217.02,1.0,FIX,FIX,11.399025,3.1,19753.77,6.1183705,-3.04,42674.13,5.9045124,-2.67,17973.63,4.1816244,2.69,12390.16,1.3097237,3.05,4638.48,FIX
92186,346.82,217.09,1.0,FIX,FIX,1.7026407,2.76,77596.98,5.550824,2.68,25906.29,6.541025,-2.75,6448.99,2.7788918,3.05,14752.82,1.4248781,-3.09,1757.18,FIX
94191,347.19,217.06,1.0,FIX,FIX,4.64857,1.26,38139.05,4.5827675,-2.88,28997.08,5.217382,-2.93,13230.34,2.1803417,-2.37,16938.26,1.9443384,-2.84,5248.05,FIX
96189,346.91,217.37,1.0,FIX,FIX,7.870363,-2.75,90485.24,2.8250804,-1.88,30544.47,4.0082603,-2.5,18210.82,3.5394173,-2.41,10785.01,2.13099,-2.61,3990.0,FIX
98192,346.73,216.87,1.0,FIX,FIX,10.301894,-1.88,62701.97,4.404974,-2.77,27030.32,1.5356035,-2.54,19531.68,4.500514,-2.36,7752.06,2.5814843,-2.74,4239.03,FIX
100190,346.71,216.75,1.0,FIX,FIX,0.9617294,-2.98,78291.16,7.4116435,-1.76,49796.54,3.171809,-1.03,27144.01,4.8231997,-2.37,2605.81,2.6631048,-2.96,4651.81,FIX
102193,346.67,216.86,1.0,FIX,FIX,4.7536006,-1.5,37529.13,1.9772397,-0.28,59146.89,4.060143,-1.18,8144.23,3.6779823,-2.56,10913.44,2.9857903,3.13,5045.15,FIX
104192,346.73,216.45,1.0,FIX,FIX,4.841548,-0.2,46121.35,4.9535394,-0.59,24730.58,4.260714,-1.38,6852.51,2.6972716,-2.37,8992.19,2.6605737,2.98,4215.57,FIX
106191,346.97,216.8,1.0,FIX,FIX,7.940595,-0.1,24963.12,9.325612,-0.69,34953.26,3.8399577,-1.86,15531.46,1.6513907,-2.31,8344.51,2.0822709,2.71,6820.16,FIX
108196,347.23,216.4,1.0,FIX,FIX,14.556914,-0.85,80914.1,3.1971176,-0.35,50411.66,4.3195567,-1.77,4750.3,0.38026276,-1.41,11374.96,1.7159278,2.89,3936.22,FIX
110194,347.58,216.11,1.0,FIX,FIX,2.3663607,-2.5,118137.5,7.9431257,-2.11,72045.9,3.1370096,-1.9,10096.39,1.4691682,-2.84,11581.71,1.5305418,-2.99,5443.54,FIX
112207,347.11,216.31,1.0,FIX,FIX,18.066593,-2.99,125799.96,8.169638,-2.37,16199.4,1.5020695,-2.03,13025.52,1.8070389,-2.1,9658.82,1.9177644,-2.77,4179.29,FIX
114196,346.45,215.94,1.0,FIX,FIX,14.034289,-2.35,86262.87,9.243992,3.14,52674.16,1.8437365,-2.11,2896.28,0.7605255,2.71,15019.7,2.267024,-2.79,2782.08,FIX
116192,346.49,215.68,1.0,FIX,FIX,2.7586448,1.8,124154.38,4.632119,-2.79,40706.48,2.4834132,2.22,28513.6,0.9927325,2.53,2239.95,2.5719936,-2.83,2583.21,FIX
118202,346.41,216.11,1.0,FIX,FIX,6.8757324,1.41,35021.49,4.2575507,1.02,65960.92,5.219913,2.56,23498.67,1.0756184,2.51,661.15,2.1910982,-2.8,3054.55,FIX
120201,346.56,216.11,1.0,FIX,FIX,6.8365045,0.74,35805.69,10.053868,1.28,47748.88,2.8206513,2.75,19890.84,0.8839053,2.68,1977.75,1.554585,3.08,7719.39,FIX
122199,346.73,216.4,1.0,FIX,FIX,13.325015,1.22,62746.28,5.804543,1.48,35542.87,4.317659,1.63,31593.67,0.081620455,-1.82,7159.6,1.1768532,-2.88,4588.94,FIX
124197,346.85,216.9,1.0,FIX,FIX,8.010826,2.09,80600.3,3.8171802,1.8,19816.62,5.426179,1.71,9221.62,0.82569534,2.31,6911.54,0.79152864,-2.86,3052.4,FIX
126196,346.48,216.84,1.0,FIX,FIX,8.092447,-2.47,96855.99,5.6982465,2.08,18029.51,4.291085,1.74,9036.22,1.7988137,2.52,7966.96,1.3976712,3.0,5915.76,FIX
128202,346.45,216.58,1.0,FIX,FIX,3.3919945,2.06,73648.28,4.484696,2.89,32967.58,2.320805,1.97,16593.38,1.3704644,2.34,4071.8,1.4172854,3.06,738.72,FIX
130201,346.38,217.03,1.0,FIX,FIX,7.649545,1.89,34343.03,3.3363154,2.2,22525.81,1.6880883,1.0,15440.05,1.9240916,2.16,4929.97,1.5647085,2.67,4769.37,FIX
132204,346.3,217.04,1.0,FIX,FIX,3.3565621,2.36,38658.59,1.0983963,2.61,18689.96,0.84847313,-1.09,17623.94,2.3056197,2.25,3346.26,1.4274089,2.69,1111.49,FIX
134200,346.23,217.18,1.0,FIX,FIX,6.187337,-1.49,71299.78,5.054774,-0.44,48692.97,1.6273474,-0.51,8140.57,1.2116525,2.65,10144.01,1.1002944,2.67,2599.42,FIX
136204,346.33,216.65,1.0,FIX,FIX,13.292113,-0.52,87196.29,5.7640495,-0.47,5778.07,1.154708,0.91,14529.3,2.380913,2.08,11874.0,1.5337054,2.29,5149.11,FIX
138209,346.96,216.76,1.0,FIX,FIX,9.848235,0.1,61246.75,6.4366274,-0.72,13304.92,2.161993,-2.6,25741.97,1.3173162,2.66,11532.65,1.8665143,2.27,2635.69,FIX
140206,346.95,216.71,1.0,FIX,FIX,2.6852498,-2.36,95306.14,2.6877806,0.49,47873.21,2.7788918,-2.45,5754.28,1.5824245,-3.1,6250.63,2.1803417,2.2,2733.23,FIX
142208,346.84,216.64,1.0,FIX,FIX,5.3015337,2.84,37119.27,8.303775,-3.13,84940.82,3.3957906,-2.0,11729.71,1.5963442,2.59,7226.82,2.2676568,2.06,2540.0,FIX
144207,346.63,216.81,1.0,FIX,FIX,14.805572,3.02,76250.22,9.454685,-3.04,11108.33,2.4682279,2.19,40318.02,2.6150184,2.39,8687.33,1.9550947,2.0,2651.66,FIX
146210,345.91,216.75,1.0,FIX,FIX,14.184243,-2.89,41840.67,7.9038973,-2.9,15602.48,3.2471023,-3.08,22604.25,2.3695242,2.66,5484.66,1.7507272,2.01,1631.35,FIX
148210,345.76,216.59,1.0,FIX,FIX,5.576765,-1.68,104938.94,5.907676,2.65,41660.37,3.6134453,2.97,7020.41,1.8823323,2.78,4348.27,2.334092,2.06,4684.03,FIX
150207,345.87,216.4,1.0,FIX,FIX,9.613498,1.22,119419.95,1.8450019,-0.17,60805.99,4.818771,2.61,15129.85,1.1496463,2.81,5810.59,2.7447252,2.03,3322.16,FIX
152208,345.97,217.16,1.0,FIX,FIX,6.4878774,0.85,33437.14,3.1876268,0.77,20333.37,5.2610397,2.61,3497.7,2.2752492,2.14,12225.48,2.6820862,2.09,1328.94,FIX
154216,346.14,216.71,1.0,FIX,FIX,4.7536006,-1.3,78220.4,6.821952,1.66,42762.3,4.0595107,2.18,18202.78,3.7817478,2.25,12122.26,2.4619007,2.04,1964.37,FIX
156212,346.05,216.87,1.0,FIX,FIX,10.306955,2.14,118116.78,4.6251593,2.56,42403.98,3.4135067,1.99,7692.66,3.5413156,2.17,2979.04,2.1657894,2.69,11849.84,FIX
158218,345.79,217.26,1.0,FIX,FIX,13.199103,2.32,28404.93,9.521754,2.32,40592.08,3.9057603,1.76,7501.12,3.035775,1.79,10593.88,2.0563295,2.71,937.76,FIX
160214,345.48,217.48,1.0,FIX,FIX,9.104161,2.53,37059.44,6.461936,2.47,25906.01,2.0879653,2.09,16107.26,2.6561449,1.83,3135.55,2.6858826,2.55,5786.18,FIX
162209,345.32,217.59,1.0,FIX,FIX,1.925357,-2.18,73744.22,1.2306341,2.36,41521.04,6.271488,1.81,34046.15,1.6210203,1.84,8203.66,2.3745859,2.58,2548.74,FIX
164225,345.41,217.38,1.0,FIX,FIX,6.658711,-0.55,55234.12,2.128459,0.55,21155.77,5.236364,1.65,10801.41,2.4378574,1.89,6449.75,2.9826267,2.54,4876.93,FIX
166218,345.68,217.37,1.0,FIX,FIX,6.0880003,0.67,58160.22,6.2664266,0.98,35125.32,4.496718,0.89,29453.25,4.5561934,1.87,16808.3,2.206916,2.43,6519.59,FIX
168218,345.71,217.62,1.0,FIX,FIX,13.977345,1.48,84566.29,7.663465,0.99,11049.2,4.0569797,0.66,8306.96,2.9832594,2.09,13926.91,2.2524714,2.6,2984.1,FIX
170218,345.76,218.25,1.0,FIX,FIX,9.724856,1.19,43035.03,8.955472,0.75,18895.46,1.4754953,-0.13,25306.42,3.9234762,1.85,9933.36,3.3325188,2.73,9002.29,FIX
172217,345.94,218.19,1.0,FIX,FIX,11.993146,-0.15,107084.97,6.0051146,0.7,23480.95,1.5115602,1.68,18571.62,3.0294478,2.44,17427.76,3.1528275,2.71,1493.57,FIX
174217,346.51,218.14,1.0,FIX,FIX,5.677367,-0.22,50175.15,5.6413026,-1.67,85285.63,5.248385,1.96,30182.66,2.533398,2.78,8445.96,3.866532,2.63,6026.53,FIX
176218,346.29,218.11,1.0,FIX,FIX,16.06025,-2.51,159862.02,5.643201,-2.5,35782.81,3.8791864,2.09,11861.25,2.8206513,2.7,2864.04,4.221486,2.6,3073.81,FIX
178220,345.69,217.54,1.0,FIX,FIX,15.554708,-2.78,33597.95,11.119364,2.81,72999.28,1.5938134,1.98,18182.91,2.3916693,2.51,5083.74,3.7026584,2.41,7054.82,FIX
180222,345.37,217.76,1.0,FIX,FIX,18.583523,2.02,183156.23,8.925102,2.82,17331.76,4.3878903,-2.84,35577.69,4.1626434,2.43,14152.63,3.4590623,2.35,2501.24,FIX
182225,345.18,218.6,1.0,FIX,FIX,11.481278,1.78,62477.08,8.56825,1.65,75861.42,7.7767215,-2.92,27002.05,3.3736455,2.3,7233.15,3.486902,2.2,4192.24,FIX
184221,345.22,218.47,1.0,FIX,FIX,6.6542816,0.05,112133.38,3.953847,2.94,66263.32,8.301243,-3.13,14015.53,2.6618392,2.98,16856.47,3.2572258,2.33,3998.29,FIX
186223,345.6,218.62,1.0,FIX,FIX,11.0352125,-2.08,123212.47,8.445502,-2.16,62126.55,6.1253304,2.63,33763.46,3.7456832,-3.07,10302.76,3.9298036,2.25,5855.44,FIX
188225,344.88,217.86,1.0,FIX,FIX,21.493387,-2.41,91659.67,8.678343,-2.79,42044.22,7.2933254,2.57,9754.66,3.7475812,-3.06,156.04,4.14556,2.24,1742.19,FIX
190225,344.59,217.71,1.0,FIX,FIX,11.504688,2.82,147935.83,10.281647,-2.89,14884.23,2.5359287,3.08,41329.32,6.158232,3.01,20617.86,3.8241398,2.33,3777.22,FIX
192225,344.19,218.09,1.0,FIX,FIX,10.141184,1.97,71074.63,10.999147,2.44,77273.4,4.174665,-2.49,22140.09,6.789683,2.87,8815.81,3.7178433,2.35,1095.83,FIX
194223,344.34,218.3,1.0,FIX,FIX,12.109566,2.08,18033.56,7.366088,1.62,63224.13,7.129452,-2.85,28122.02,6.1012874,2.55,16921.3,3.7988312,2.26,2753.42,FIX
196224,343.82,218.76,1.0,FIX,FIX,6.2366886,1.04,82308.55,2.5460522,-0.94,75830.05,3.3578277,2.93,35403.07,4.859265,2.58,9871.45,3.3217628,2.26,3763.65,FIX
198225,344.54,218.64,1.0,FIX,FIX,17.158646,-1.03,164807.19,4.0057297,-2.76,41432.82,5.67104,2.52,22906.35,3.0338767,2.7,14904.49,3.7197418,2.07,6006.48,FIX
200227,344.38,217.83,1.0,FIX,FIX,13.495848,-2.47,161363.75,5.974111,-1.26,54782.45,6.0563645,2.48,3643.04,3.6900039,2.53,6901.16,3.8000968,2.24,4954.86,FIX
202230,343.87,218.11,1.0,FIX,FIX,6.184173,2.57,101521.97,8.889038,-3.05,92658.38,6.1114106,2.48,441.06,4.5150666,2.59,6815.98,4.067103,2.36,4221.7,FIX
204229,344.05,218.04,1.0,FIX,FIX,9.847603,2.38,31380.53,14.572732,2.43,83090.36,2.4271014,2.61,29407.55,5.359743,2.12,19364.26,4.6928596,2.4,5137.79,FIX
206229,343.42,218.54,1.0,FIX,FIX,23.035318,2.4,104231.52,10.790984,2.15,40733.92,3.8222418,2.46,11626.79,5.4913487,2.12,1042.43,5.05161,2.49,4733.03,FIX
208233,342.98,219.03,1.0,FIX,FIX,12.186125,1.97,102076.93,10.122202,2.21,6888.71,7.2876315,1.95,34331.43,4.8852057,2.15,4923.22,4.4878597,2.38,6167.68,FIX
210231,343.12,219.25,1.0,FIX,FIX,4.9478445,0.13,113346.06,6.3328614,1.09,73469.09,6.777029,1.7,14694.77,5.317984,2.14,3430.23,3.966501,2.09,10448.77,FIX
212230,343.29,219.07,1.0,FIX,FIX,10.606231,0.0,45333.58,6.911165,0.62,24658.24,8.7371855,1.84,17723.94,2.6365304,1.99,21702.19,4.1620107,2.0,3361.83,FIX
214228,343.79,219.25,1.0,FIX,FIX,9.747634,0.87,67814.48,6.0955925,0.81,11683.27,6.1860714,1.75,20852.3,4.2246494,1.89,12824.63,3.6893713,2.07,4395.19,FIX
216236,343.69,219.54,1.0,FIX,FIX,9.116816,1.82,68056.36,8.797926,1.42,40372.94,4.5024123,1.69,13457.0,5.9291883,1.93,13501.93,3.6064854,2.08,707.3,FIX
218234,343.65,219.81,1.0,FIX,FIX,10.611293,1.92,14369.59,8.326552,2.24,53960.26,5.2654686,1.75,6435.88,6.3575377,1.89,3788.63,3.120559,2.27,6328.91,FIX
220235,343.46,220.17,1.0,FIX,FIX,9.116816,2.65,56975.91,8.322756,2.51,18105.29,3.5963619,1.58,14420.02,7.374314,2.01,10339.92,3.1363769,1.97,7579.15,FIX
222239,343.14,220.08,1.0,FIX,FIX,9.810905,-3.13,37526.38,8.501182,2.37,9519.9,5.61979,1.51,16133.12,5.6463637,1.92,14366.6,2.3726878,1.91,6122.22,FIX
224234,342.84,220.16,1.0,FIX,FIX,8.645441,2.07,76242.49,2.0689838,-2.33,69535.03,4.5758076,1.89,17023.66,4.3689094,1.56,17438.05,2.1360517,1.77,3243.92,FIX
226234,342.88,220.56,1.0,FIX,FIX,7.508449,-0.39,120258.21,7.421767,0.68,74883.98,6.20442,2.11,15811.51,3.6754515,1.26,11002.92,2.3815458,1.78,1950.14,FIX
228240,343.28,219.98,1.0,FIX,FIX,15.728705,0.11,77344.14,5.4217496,0.78,16462.08,6.323371,2.25,7384.75,5.023771,1.44,12264.23,1.7494618,1.59,5776.59,FIX
230241,343.87,220.67,1.0,FIX,FIX,10.472095,1.5,135902.02,4.7498045,1.62,33319.23,5.3091264,2.13,9881.38,5.241425,1.73,11656.65,1.8981502,1.93,4922.71,FIX
232239,343.33,220.64,1.0,FIX,FIX,17.917273,2.69,135684.47,13.0801525,2.1,72156.56,4.315128,1.42,27268.8,4.2025046,1.69,8305.83,2.702333,1.63,8292.93,FIX
234237,342.85,221.16,1.0,FIX,FIX,18.500637,2.42,39181.98,12.185492,2.78,66988.21,3.6817787,0.52,28085.19,2.4176106,1.64,14170.82,2.3480117,1.42,4971.9,FIX
236238,342.45,221.41,1.0,FIX,FIX,6.6973066,3.0,105800.65,5.413524,2.07,69373.59,6.506859,1.36,38805.48,1.2875786,1.26,10402.64,2.4600027,1.39,1048.39,FIX
238245,342.43,221.22,1.0,FIX,FIX,9.096569,-0.3,124000.75,6.73084,-0.17,86177.27,5.1256385,1.96,28828.75,1.2837822,-0.17,13266.95,2.439123,1.05,6604.17,FIX
240242,343.0,221.24,1.0,FIX,FIX,20.195051,-0.16,89151.34,9.359778,0.15,28777.44,4.012057,1.47,19399.94,1.840573,0.05,5180.24,2.4764533,0.65,7781.48,FIX
242242,343.69,221.02,1.0,FIX,FIX,11.26742,0.51,105569.27,9.107325,0.6,32433.02,2.852287,-0.18,40384.92,1.9272552,0.1,998.11,1.9120699,0.72,4617.39,FIX
244240,343.62,221.59,1.0,FIX,FIX,14.3114195,1.92,132141.95,4.697289,0.76,35870.21,5.37303,-0.47,21886.62,1.4691682,0.83,10171.59,1.746931,0.63,1813.03,FIX
