@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
221987,372.28,178.34,1.00,SACCADE,SACCADE
223987,374.03,177.24,1.00,SACCADE,SACCADE
225985,374.76,176.71,1.00,SACCADE,SACCADE
227986,380.31,176.37,1.00,SACCADE,SACCADE
229991,392.03,175.70,1.00,SACCADE,SACCADE
231987,396.50,175.54,1.00,SACCADE,SACCADE
233990,397.89,175.63,1.00,SACCADE,SACCADE
235990,401.45,175.54,1.00,SACCADE,SACCADE
237988,409.43,174.84,1.00,SACCADE,SACCADE
239994,412.80,174.00,1.00,SACCADE,SACCADE
241992,413.90,173.40,1.00,SACCADE,SACCADE
243992,414.01,172.97,1.00,SACCADE,SACCADE
245991,413.27,172.52,1.00,SACCADE,SACCADE
247989,411.64,172.00,1.00,SACCADE,SACCADE
249999,410.46,171.72,1.00,SACCADE,SACCADE
251993,409.19,171.08,1.00,SACCADE,SACCADE
253994,407.66,170.53,1.00,SACCADE,SACCADE
255995,405.99,170.41,1.00,SACCADE,SACCADE
257995,405.26,170.26,1.00,SACCADE,SACCADE
259999,404.51,170.15,1.00,SACCADE,SACCADE
262001,404.36,170.18,1.00,SACCADE,FIX
264000,404.20,170.32,1.00,SACCADE,FIX
265997,404.36,170.28,1.00,SACCADE,FIX
267999,404.10,170.99,1.00,SACCADE,FIX
270004,404.02,171.03,1.00,SACCADE,FIX
272001,403.93,170.94,1.00,SACCADE,FIX
274002,404.13,170.70,1.00,SACCADE,FIX
276007,404.23,170.04,1.00,SACCADE,FIX
278009,404.49,169.95,1.00,SACCADE,FIX
280006,404.69,169.46,1.00,SACCADE,FIX
282010,405.58,169.32,1.00,SACCADE,FIX
284006,406.04,169.04,1.00,SACCADE,FIX
286005,406.48,168.42,1.00,SACCADE,FIX
288006,406.69,168.33,1.00,SACCADE,FIX
290010,406.83,167.94,1.00,SACCADE,FIX
292011,407.26,167.69,1.00,SACCADE,FIX
294011,407.55,167.74,1.00,SACCADE,FIX
296009,407.78,168.09,1.00,SACCADE,FIX
298007,407.99,167.50,1.00,SACCADE,FIX
300013,408.31,167.43,1.00,SACCADE,FIX
302013,408.65,167.06,1.00,SACCADE,FIX
304012,408.82,166.94,1.00,SACCADE,FIX
306011,408.83,167.36,1.00,SACCADE,FIX
308013,409.12,167.62,1.00,SACCADE,FIX
310015,409.23,167.03,1.00,SACCADE,FIX
312020,409.37,164.46,1.00,SACCADE,FIX
314015,409.53,166.02,1.00,SACCADE,FIX
316014,409.34,166.41,1.00,SACCADE,FIX
318016,409.46,166.75,1.00,SACCADE,FIX
320019,409.39,167.22,1.00,SACCADE,FIX
322021,409.34,167.22,1.00,SACCADE,FIX
324020,409.28,167.32,1.00,SACCADE,FIX
326020,409.42,166.93,1.00,SACCADE,FIX
328020,409.51,166.69,1.00,SACCADE,FIX
330025,409.82,166.91,1.00,SACCADE,FIX
332029,409.71,167.10,1.00,SACCADE,FIX
334023,409.90,167.02,1.00,SACCADE,FIX
336026,411.44,166.75,1.00,SACCADE,SACCADE
338026,414.79,166.65,1.00,SACCADE,SACCADE
340031,414.80,166.72,1.00,SACCADE,SACCADE
342026,420.44,167.00,1.00,SACCADE,SACCADE
344028,432.38,166.77,1.00,SACCADE,SACCADE
346025,440.87,166.32,1.00,SACCADE,SACCADE
348027,444.65,166.66,1.00,SACCADE,SACCADE
350033,451.06,168.98,1.00,SACCADE,SACCADE
352032,458.95,168.67,1.00,SACCADE,SACCADE
354036,461.55,169.05,1.00,SACCADE,SACCADE
356033,462.43,168.71,1.00,SACCADE,SACCADE
358032,462.06,167.97,1.00,SACCADE,SACCADE
360035,460.37,167.27,1.00,SACCADE,SACCADE
362048,458.48,167.31,1.00,SACCADE,SACCADE
364036,456.80,166.94,1.00,SACCADE,SACCADE
366036,455.58,166.56,1.00,SACCADE,SACCADE
368036,454.12,165.36,1.00,SACCADE,SACCADE
370040,453.46,165.23,1.00,SACCADE,SACCADE
372039,452.95,164.32,1.00,SACCADE,SACCADE
374037,452.75,164.00,1.00,SACCADE,SACCADE
376037,453.24,163.93,1.00,SACCADE,SACCADE
378037,453.28,163.87,1.00,SACCADE,FIX
380047,453.75,163.93,1.00,SACCADE,FIX
382043,453.86,163.91,1.00,SACCADE,FIX
384042,453.96,164.17,1.00,SACCADE,FIX
386042,454.05,164.48,1.00,SACCADE,FIX
388042,454.14,164.87,1.00,SP,FIX
390047,454.39,164.72,1.00,SP,FIX
392044,454.78,163.96,1.00,SP,FIX
394053,455.03,163.78,1.00,SP,FIX
396054,454.85,164.09,1.00,SP,FIX
398044,454.89,164.36,1.00,SP,FIX
400048,455.04,164.14,1.00,SP,FIX
402049,454.96,164.02,1.00,SP,FIX
404050,454.94,163.56,1.00,SP,FIX
406060,454.95,163.60,1.00,SP,FIX
408052,454.81,163.07,1.00,SP,FIX
410054,454.60,163.46,1.00,SP,FIX
412053,454.76,163.44,1.00,SP,FIX
414054,454.90,163.38,1.00,SP,FIX
416055,454.80,163.24,1.00,SP,FIX
418055,454.76,163.15,1.00,SP,FIX
420055,454.90,163.62,1.00,SP,FIX
422061,454.88,163.52,1.00,SP,FIX
424058,455.10,163.43,1.00,SP,FIX
426056,454.95,163.56,1.00,SP,FIX
428055,454.67,163.69,1.00,SP,FIX
430061,454.20,163.84,1.00,SP,FIX
432058,454.23,163.32,1.00,SP,FIX
434056,454.26,163.22,1.00,SP,FIX
436063,454.27,163.18,1.00,SP,FIX
438064,453.83,163.04,1.00,SP,FIX
440066,453.77,162.50,1.00,SP,FIX
442064,453.74,162.19,1.00,SP,FIX
444075,453.69,162.16,1.00,SP,FIX
446063,454.11,163.10,1.00,SP,FIX
448062,454.30,163.30,1.00,SP,FIX
450069,454.53,163.06,1.00,SP,SP
452066,454.73,162.35,1.00,SP,SP
454065,454.92,162.49,1.00,SP,SP
456068,454.76,162.55,1.00,SP,SP
458065,454.76,162.56,1.00,SP,SP
460069,454.38,162.66,1.00,SP,SP
462071,454.07,162.29,1.00,SP,SP
464070,454.30,161.63,1.00,SP,SP
466070,454.50,161.15,1.00,SP,SP
468077,454.62,161.28,1.00,SP,SP
470074,455.05,162.09,1.00,SP,SP
472080,455.16,162.12,1.00,SP,SP
474075,454.94,160.77,1.00,SP,SP
476079,454.54,161.55,1.00,SP,SP
478076,454.36,160.62,1.00,SP,SP
480078,454.24,160.38,1.00,SP,SP
482084,454.05,160.13,1.00,SP,SP
484079,454.13,160.57,1.00,SP,SP
486080,454.20,159.75,1.00,SP,SP
488079,454.43,159.60,1.00,SP,SP
490083,454.90,158.97,1.00,SP,SP
492084,454.87,158.56,1.00,SP,SP
494082,454.82,158.36,1.00,SP,SP
496082,454.80,158.66,1.00,SP,SP
498083,454.77,159.13,1.00,SP,SP
500085,454.42,158.45,1.00,SP,SP
502084,454.50,157.42,1.00,SP,SP
504086,454.49,156.92,1.00,SP,SP
506086,454.49,156.55,1.00,SP,SP
508085,454.66,156.56,1.00,SP,SP
510091,454.26,158.26,1.00,SP,SP
512086,454.06,158.94,1.00,SP,SP
514090,454.11,158.45,1.00,SP,SP
516090,453.90,158.16,1.00,SP,SP
518089,454.09,157.58,1.00,SP,SP
520094,454.26,157.33,1.00,SP,SP
522090,454.22,158.50,1.00,SP,SP
524096,454.16,158.96,1.00,SP,SP
526105,453.81,159.38,1.00,SP,SP
528094,453.97,158.38,1.00,SP,SP
530101,454.16,159.33,1.00,SP,SP
532096,454.48,159.93,1.00,SP,SP
534096,454.46,159.41,1.00,SP,SP
536095,454.50,158.91,1.00,SP,SP
538096,454.41,158.13,1.00,SP,SP
540099,454.26,159.37,1.00,SP,SP
542099,454.15,158.92,1.00,SP,SP
544105,454.25,158.84,1.00,SP,SP
546102,454.46,158.40,1.00,SP,SP
548101,454.63,158.40,1.00,SP,SP
550109,454.58,158.44,1.00,SP,SP
552105,454.55,158.50,1.00,SP,SP
554103,454.70,158.97,1.00,SP,SP
556105,454.90,158.81,1.00,SP,SP
558104,455.01,158.67,1.00,SP,SP
560109,454.99,158.55,1.00,SP,SP
562108,455.33,158.46,1.00,SP,SP
564107,455.30,158.16,1.00,SP,SP
566110,455.38,157.69,1.00,SP,SP
568107,455.36,157.55,1.00,SP,SP
570113,455.37,157.94,1.00,SP,SP
572111,455.48,158.00,1.00,SP,SP
574110,455.88,157.43,1.00,SP,SP
576112,456.48,157.04,1.00,SP,SP
578115,456.88,158.30,1.00,SP,SP
580116,456.74,157.72,1.00,SP,SP
582116,456.76,157.77,1.00,SP,SP
584113,456.70,157.27,1.00,SP,SP
586115,457.05,156.54,1.00,SP,FIX
588114,457.31,156.26,1.00,SP,FIX
590119,457.43,156.49,1.00,SP,FIX
592117,457.57,156.85,1.00,SP,FIX
594116,457.50,157.36,1.00,SP,FIX
596115,457.64,157.54,1.00,SP,FIX
598118,457.27,157.24,1.00,SP,FIX
600121,457.05,157.12,1.00,SP,FIX
602122,456.84,156.95,1.00,SP,FIX
604125,456.55,156.91,1.00,SP,FIX
606123,456.51,157.10,1.00,SP,FIX
608132,456.34,157.29,1.00,SP,FIX
610127,456.12,157.17,1.00,SP,FIX
612128,455.93,156.95,1.00,SP,FIX
614129,456.17,159.46,1.00,SP,FIX
616125,456.18,160.58,1.00,SP,FIX
618126,456.12,161.79,1.00,SP,FIX
620130,455.75,159.54,1.00,SP,FIX
622132,455.73,161.20,1.00,SP,FIX
624132,455.45,161.97,1.00,SP,FIX
626127,454.92,159.08,1.00,SP,FIX
628128,454.86,161.50,1.00,SP,FIX
630134,454.94,161.78,1.00,SP,FIX
632133,455.22,161.66,1.00,SP,FIX
634130,455.06,159.77,1.00,SP,FIX
636134,454.66,160.97,1.00,SP,FIX
638134,454.37,160.83,1.00,SP,FIX
640138,454.27,161.14,1.00,SP,FIX
642142,454.31,161.01,1.00,SP,FIX
644138,454.12,160.96,1.00,SP,FIX
646132,453.85,161.05,1.00,SP,FIX
648136,453.56,161.30,1.00,SP,FIX
650138,453.89,161.46,1.00,SP,FIX
652140,454.06,161.46,1.00,SP,FIX
654140,454.06,161.44,1.00,SP,FIX
656138,454.32,161.49,1.00,SP,FIX
658139,454.38,161.44,1.00,SP,FIX
660144,454.44,160.64,1.00,SP,FIX
662145,454.42,160.09,1.00,SP,FIX
664143,454.03,160.01,1.00,SP,FIX
666144,453.99,160.47,1.00,SP,FIX
668143,454.18,157.76,1.00,SP,FIX
670146,454.12,159.59,1.00,SP,FIX
672148,454.49,159.81,1.00,SP,FIX
674155,454.33,160.21,1.00,SP,FIX
676145,454.39,160.67,1.00,SP,FIX
678147,454.39,158.07,1.00,SP,FIX
680153,454.46,160.63,1.00,SP,FIX
682154,454.57,160.74,1.00,SP,FIX
684152,454.54,160.21,1.00,SP,FIX
686154,454.72,160.47,1.00,SP,FIX
688155,454.50,160.36,1.00,SP,FIX
690172,454.51,159.85,1.00,SP,FIX
692155,454.78,160.26,1.00,SP,FIX
694157,454.68,160.66,1.00,SP,FIX
696154,454.75,160.77,1.00,SP,FIX
698155,454.76,161.22,1.00,SP,FIX
700160,454.53,160.59,1.00,SP,FIX
702161,454.54,160.55,1.00,SP,FIX
704159,454.61,160.36,1.00,SP,FIX
706159,455.00,160.24,1.00,SP,FIX
708161,455.33,160.28,1.00,SP,FIX
710165,455.10,160.62,1.00,SP,FIX
712161,454.89,160.79,1.00,SP,FIX
714167,454.85,160.86,1.00,SP,FIX
716159,454.71,160.55,1.00,SP,FIX
718163,454.71,159.96,1.00,SP,FIX
720167,454.74,159.89,1.00,SP,FIX
722169,454.76,160.01,1.00,SP,FIX
724168,454.83,160.00,1.00,SP,FIX
726166,455.00,159.64,1.00,SP,FIX
728165,455.38,159.58,1.00,SP,FIX
730168,455.23,159.72,1.00,SP,FIX
732168,455.33,160.06,1.00,SP,FIX
734164,455.16,160.05,1.00,SP,FIX
736166,454.65,160.25,1.00,SP,FIX
738168,454.23,160.55,1.00,SP,FIX
740174,454.01,160.04,1.00,SP,FIX
742172,454.16,160.37,1.00,SP,FIX
744172,454.17,160.14,1.00,SP,FIX
746172,454.21,159.79,1.00,SP,FIX
748173,453.64,159.60,1.00,SP,FIX
750175,453.68,159.49,1.00,SP,FIX
752176,453.18,159.73,1.00,SP,FIX
754183,453.16,159.14,1.00,SP,FIX
756175,453.19,159.09,1.00,SP,FIX
758178,453.17,159.72,1.00,SP,FIX
760182,453.11,159.62,1.00,SP,FIX
762181,452.97,159.59,1.00,SP,FIX
764178,452.68,159.26,1.00,SP,FIX
766180,452.20,159.45,1.00,SP,FIX
768180,452.08,159.44,1.00,SP,FIX
770184,452.40,159.68,1.00,SP,FIX
772198,452.46,159.96,1.00,SP,FIX
774184,452.29,159.70,1.00,SP,FIX
776182,452.20,159.79,1.00,SP,FIX
778183,452.49,159.30,1.00,SP,FIX
780186,452.51,158.93,1.00,SP,FIX
782191,452.51,159.41,1.00,SP,FIX
784187,452.26,159.90,1.00,SP,FIX
786186,452.02,160.22,1.00,SP,FIX
788187,452.10,160.21,1.00,SP,FIX
790191,452.00,160.48,1.00,SACCADE,FIX
792189,452.31,160.56,1.00,SACCADE,FIX
794196,452.75,160.68,1.00,SACCADE,FIX
796188,453.46,161.52,1.00,SACCADE,SACCADE
798199,455.05,162.52,1.00,SACCADE,SACCADE
800198,457.13,163.50,1.00,SACCADE,SACCADE
802196,459.80,166.81,1.00,SACCADE,SACCADE
804193,461.66,171.73,1.00,SACCADE,SACCADE
806198,463.46,178.22,1.00,SACCADE,SACCADE
808194,464.37,182.79,1.00,SACCADE,SACCADE
810199,464.24,186.28,1.00,SACCADE,SACCADE
812204,463.20,188.56,1.00,SACCADE,SACCADE
814199,461.18,190.82,1.00,SACCADE,SACCADE
816198,460.86,192.63,1.00,SACCADE,SACCADE
818199,460.25,193.97,1.00,SACCADE,SACCADE
820202,460.17,195.45,1.00,SACCADE,SACCADE
822200,460.28,196.21,1.00,SACCADE,SACCADE
824203,460.48,197.56,1.00,SACCADE,SACCADE
826201,460.65,198.14,1.00,SACCADE,SACCADE
828201,460.74,198.56,1.00,SACCADE,SACCADE
830204,460.22,198.94,1.00,SP,SACCADE
832206,459.55,198.63,1.00,SP,SACCADE
834205,459.18,197.71,1.00,SP,SP
836202,458.88,196.85,1.00,SP,SP
838204,458.83,196.06,1.00,SP,SP
840207,458.46,196.42,1.00,SP,SP
842208,458.34,196.43,1.00,SP,SP
844207,458.34,196.56,1.00,SP,SP
846211,458.50,196.42,1.00,SP,SP
848210,458.57,195.83,1.00,SP,SP
850211,458.37,196.46,1.00,SP,SP
852213,458.23,196.47,1.00,SP,SP
854225,458.13,196.36,1.00,SP,SP
856210,458.09,196.53,1.00,SP,SP
858216,457.81,196.81,1.00,SP,SP
860217,457.72,196.98,1.00,SP,SP
862217,457.42,196.74,1.00,SP,SP
864219,457.23,196.61,1.00,SP,SP
866217,457.01,197.06,1.00,SP,SP
868217,456.77,197.40,1.00,SP,SP
870222,456.62,197.60,1.00,SP,SP
872220,456.45,197.13,1.00,SP,SP
874222,456.17,196.85,1.00,SP,SP
876220,456.24,197.16,1.00,SP,SP
878221,456.44,197.24,1.00,SP,SP
880222,455.98,197.49,1.00,SP,SP
882225,455.65,197.53,1.00,SP,SP
884225,455.42,197.53,1.00,SP,SP
886229,455.43,197.74,1.00,SP,SP
888229,455.52,197.78,1.00,SP,SP
890229,455.29,197.62,1.00,SP,SP
892225,454.88,197.32,1.00,SP,SP
894225,455.00,197.33,1.00,SP,SP
896226,454.69,197.72,1.00,SP,SP
898227,454.83,196.77,1.00,SP,SP
900233,454.78,196.77,1.00,SP,SP
902232,454.69,197.15,1.00,SP,SP
904229,454.48,197.20,1.00,SP,SP
906233,454.38,197.11,1.00,SP,SP
908231,454.26,197.09,1.00,SP,SP
910234,453.98,196.82,1.00,SP,SP
912233,453.94,196.50,1.00,SP,SP
914233,453.96,196.58,1.00,SP,SP
916233,453.84,196.92,1.00,SP,SP
918235,453.87,196.85,1.00,SP,SP
920242,454.25,196.98,1.00,SP,SP
922238,454.38,196.70,1.00,SP,SP
924235,454.64,196.71,1.00,SP,SP
926240,455.09,197.23,1.00,SP,SP
928238,454.85,197.19,1.00,SP,SP
930241,455.32,196.80,1.00,SP,SP
932243,455.98,196.69,1.00,SP,SP
934243,456.42,196.47,1.00,SP,SP
936258,456.67,196.31,1.00,SP,SP
938243,456.24,196.76,1.00,SP,SP
940248,456.19,197.03,1.00,SP,SP
942246,456.38,197.07,1.00,SP,SP
944246,456.73,197.54,1.00,SP,SP
946247,456.97,197.87,1.00,SP,SP
948244,456.98,198.04,1.00,SP,SP
950250,456.82,197.70,1.00,SP,SP
952248,456.61,197.47,1.00,SP,SP
954250,455.98,197.61,1.00,SP,SP
956245,455.60,198.31,1.00,SP,SP
958248,455.33,198.79,1.00,SP,SP
960255,454.76,198.47,1.00,SP,SP
962252,454.64,198.76,1.00,SP,SP
964254,454.21,198.72,1.00,SP,SP
966254,453.74,198.99,1.00,SP,SP
968256,453.60,199.75,1.00,SP,SP
970259,453.34,199.34,1.00,SP,SP
972259,453.22,199.83,1.00,SP,SP
974256,452.93,199.79,1.00,SP,SP
976273,452.33,199.25,1.00,SP,SP
978256,452.07,199.44,1.00,SP,SP
980258,451.71,198.79,1.00,SP,SP
982258,451.48,198.77,1.00,SP,SP
984260,451.44,198.97,1.00,SP,SP
986258,451.31,198.93,1.00,SP,SP
988259,451.18,199.51,1.00,SP,SP
990264,450.68,199.65,1.00,SP,SP
992262,450.33,199.33,1.00,SP,SP
994264,449.83,199.19,1.00,SP,SP
996260,449.42,199.54,1.00,SP,SP
998264,448.81,199.98,1.00,SP,SP
1000268,448.67,199.95,1.00,SP,SP
1002266,448.95,200.07,1.00,SP,SP
1004269,448.58,199.59,1.00,SP,SP
1006267,448.26,199.65,1.00,SP,SP
1008267,447.89,199.90,1.00,SP,SP
1010274,447.50,200.04,1.00,SP,SP
1012271,446.90,200.61,1.00,SP,SP
1014270,446.68,200.94,1.00,SP,SP
1016270,446.40,200.83,1.00,SP,SP
1018283,446.22,200.64,1.00,SP,SP
1020275,446.27,200.85,1.00,SP,SP
1022273,445.92,200.98,1.00,SP,SP
1024271,445.25,200.91,1.00,SP,SP
1026276,444.97,200.93,1.00,SP,SP
1028273,444.29,201.00,1.00,SP,SP
1030278,443.56,200.97,1.00,SP,SP
1032277,443.06,201.08,1.00,SP,SP
1034281,442.75,201.10,1.00,SP,SP
1036283,442.71,201.59,1.00,SP,SP
1038280,442.49,201.56,1.00,SP,SP
1040283,442.33,201.77,1.00,SP,SP
1042283,442.02,201.60,1.00,SP,SP
1044282,441.94,202.22,1.00,SP,SP
1046289,441.72,202.12,1.00,SP,SP
1048285,441.43,202.35,1.00,SP,SP
1050286,440.93,202.30,1.00,SP,SP
1052287,440.69,202.11,1.00,SP,SP
1054284,439.98,202.56,1.00,SP,SP
1056285,439.61,202.63,1.00,SP,SP
1058295,439.20,202.25,1.00,SP,SP
1060291,438.99,202.66,1.00,SP,SP
1062288,438.80,202.85,1.00,SP,SP
1064289,438.37,203.09,1.00,SP,SP
1066288,437.90,203.33,1.00,SP,SP
1068288,437.60,203.01,1.00,SP,SP
1070294,437.76,202.65,1.00,SP,SP
1072296,437.79,202.85,1.00,SP,SP
1074290,438.15,202.82,1.00,SP,SP
1076294,438.58,202.70,1.00,SP,SP
1078293,439.18,202.38,1.00,SP,SP
1080294,439.83,202.09,1.00,SP,SP
1082294,440.27,201.76,1.00,SP,SP
1084294,440.82,201.84,1.00,SP,SP
1086297,441.07,201.77,1.00,SP,SP
1088295,441.28,201.82,1.00,SP,SP
1090302,441.68,201.96,1.00,SP,SP
1092300,441.99,202.26,1.00,SP,SP
1094303,441.70,202.61,1.00,SP,SP
1096299,441.56,203.09,1.00,SP,SP
1098298,441.67,203.51,1.00,SP,SP
1100313,441.53,203.12,1.00,SP,SP
1102304,440.98,203.45,1.00,SP,SP
1104304,440.68,203.63,1.00,SP,SP
1106303,440.27,203.67,1.00,SP,SP
1108302,439.80,204.20,1.00,SP,SP
1110309,439.65,204.21,1.00,SP,SP
1112309,439.18,204.08,1.00,SP,SP
1114307,438.81,204.19,1.00,SP,SP
1116304,438.59,204.13,1.00,SP,SP
1118306,437.71,204.85,1.00,SP,SP
1120310,437.65,204.94,1.00,SP,SP
1122309,437.36,205.50,1.00,SP,SP
1124309,437.07,206.08,1.00,SP,SP
1126308,436.84,205.63,1.00,SP,SP
1128309,436.12,205.24,1.00,SP,SP
1130313,436.16,205.46,1.00,SP,SP
1132312,436.06,204.91,1.00,SP,SP
1134318,435.52,204.55,1.00,SP,SP
1136311,435.45,204.91,1.00,SP,SP
1138313,434.97,205.35,1.00,SP,SP
1140325,434.55,205.01,1.00,SP,SP
1142316,434.25,205.07,1.00,SP,SP
1144317,433.59,204.84,1.00,SP,SP
1146316,432.87,204.87,1.00,SP,SP
1148314,432.20,204.91,1.00,SACCADE,SACCADE
1150320,432.00,204.85,1.00,SACCADE,SACCADE
1152323,432.19,205.09,1.00,SACCADE,SACCADE
1154328,431.87,205.45,1.00,SACCADE,SACCADE
1156329,430.79,205.36,1.00,SACCADE,SACCADE
1158320,427.92,205.78,1.00,SACCADE,SACCADE
1160326,425.01,207.65,1.00,SACCADE,SACCADE
1162325,423.13,209.72,1.00,SACCADE,SACCADE
1164323,417.52,210.75,1.00,SACCADE,SACCADE
1166325,404.48,213.27,1.00,SACCADE,SACCADE
1168324,395.56,214.65,1.00,SACCADE,SACCADE
1170333,388.88,215.47,1.00,SACCADE,SACCADE
1172333,388.42,215.49,1.00,SACCADE,SACCADE
1174332,387.83,214.74,1.00,SACCADE,SACCADE
1176330,387.75,214.76,1.00,SACCADE,SACCADE
1178330,388.49,215.23,1.00,SACCADE,SACCADE
1180330,389.79,216.87,1.00,SACCADE,SACCADE
1182339,392.38,218.36,1.00,SACCADE,SACCADE
1184331,395.03,220.10,1.00,SACCADE,SACCADE
1186330,396.21,220.58,1.00,SACCADE,SACCADE
