@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
196659,357.08,208.04,1.00,SACCADE,SACCADE
198655,359.11,217.29,1.00,SACCADE,SACCADE
200653,375.58,229.19,1.00,SACCADE,SACCADE
202656,381.57,237.86,1.00,SACCADE,SACCADE
204654,392.12,248.81,1.00,SACCADE,SACCADE
206659,403.55,255.50,1.00,SACCADE,SACCADE
208662,402.50,260.57,1.00,SACCADE,SACCADE
210661,406.31,265.79,1.00,SACCADE,SACCADE
212659,410.67,268.15,1.00,SACCADE,SACCADE
214657,411.58,269.06,1.00,SACCADE,SACCADE
216664,410.60,270.52,1.00,SACCADE,SACCADE
218665,408.40,271.10,1.00,SACCADE,SACCADE
220660,405.19,270.93,1.00,SACCADE,SACCADE
222662,401.37,270.34,1.00,SACCADE,SACCADE
224662,399.78,269.02,1.00,SACCADE,SACCADE
226667,398.84,266.32,1.00,SACCADE,SACCADE
228668,398.17,262.24,1.00,SACCADE,SACCADE
230666,398.09,259.94,1.00,SACCADE,SACCADE
232677,398.87,259.06,1.00,SACCADE,SACCADE
234667,400.24,258.53,1.00,SACCADE,SACCADE
236673,401.63,259.15,1.00,SACCADE,SACCADE
238684,403.91,260.08,1.00,SACCADE,SACCADE
240671,404.36,261.19,1.00,FIX,FIX
242672,405.33,261.96,1.00,FIX,FIX
244673,405.84,262.39,1.00,FIX,FIX
246685,406.14,262.43,1.00,FIX,FIX
248678,406.33,263.24,1.00,FIX,FIX
250676,406.03,262.32,1.00,FIX,FIX
252673,405.99,262.22,1.00,FIX,FIX
254672,405.94,261.52,1.00,FIX,FIX
256677,405.42,261.50,1.00,FIX,FIX
258675,405.57,261.59,1.00,FIX,FIX
260675,405.38,261.10,1.00,FIX,FIX
262678,405.07,260.81,1.00,FIX,FIX
264679,405.31,260.57,1.00,FIX,FIX
266680,405.02,260.23,1.00,FIX,FIX
268683,404.39,259.81,1.00,FIX,FIX
270681,404.39,259.79,1.00,FIX,FIX
272686,404.47,260.46,1.00,FIX,FIX
274685,404.47,260.10,1.00,FIX,FIX
276688,404.53,260.03,1.00,FIX,FIX
278686,404.25,260.01,1.00,FIX,FIX
280685,403.84,259.94,1.00,FIX,FIX
282685,404.14,259.90,1.00,FIX,FIX
284685,404.74,259.90,1.00,FIX,FIX
286688,404.37,259.56,1.00,FIX,FIX
288688,404.25,259.26,1.00,FIX,FIX
290689,403.88,259.55,1.00,FIX,FIX
292688,403.65,259.34,1.00,FIX,FIX
294687,403.94,259.48,1.00,FIX,FIX
296702,404.54,259.41,1.00,FIX,FIX
298696,404.90,259.07,1.00,FIX,FIX
300692,404.31,258.67,1.00,FIX,FIX
302694,404.81,258.20,1.00,FIX,FIX
304692,403.64,257.90,1.00,FIX,FIX
306698,404.00,257.98,1.00,FIX,FIX
308697,404.02,257.90,1.00,FIX,FIX
310696,404.18,257.91,1.00,FIX,FIX
312702,403.93,257.84,1.00,FIX,FIX
314700,403.54,257.88,1.00,FIX,FIX
316700,403.31,258.06,1.00,FIX,FIX
318701,403.81,257.84,1.00,FIX,FIX
320712,403.63,257.74,1.00,FIX,FIX
322699,403.55,257.70,1.00,FIX,FIX
324698,403.78,257.85,1.00,FIX,FIX
326702,403.51,257.58,1.00,FIX,FIX
328705,403.27,257.26,1.00,FIX,FIX
330704,403.17,257.35,1.00,FIX,FIX
332706,403.52,257.31,1.00,FIX,FIX
334706,403.00,257.52,1.00,FIX,FIX
336708,402.83,257.79,1.00,FIX,FIX
338708,402.80,257.77,1.00,FIX,FIX
340711,403.06,257.88,1.00,FIX,FIX
342709,403.08,257.57,1.00,FIX,FIX
344708,402.99,257.06,1.00,FIX,FIX
346708,403.01,256.66,1.00,FIX,FIX
348709,403.38,256.60,1.00,FIX,FIX
350713,403.25,256.85,1.00,FIX,FIX
352709,403.26,257.22,1.00,FIX,FIX
354714,402.80,257.13,1.00,FIX,FIX
356714,402.90,256.65,1.00,FIX,FIX
358718,403.09,256.50,1.00,FIX,FIX
360713,403.19,256.45,1.00,FIX,FIX
362713,403.73,256.57,1.00,FIX,FIX
364713,403.06,257.21,1.00,FIX,FIX
366716,403.05,256.57,1.00,FIX,FIX
368717,403.05,256.53,1.00,FIX,FIX
370716,402.61,256.56,1.00,FIX,FIX
372719,402.60,256.11,1.00,FIX,FIX
374720,402.61,256.71,1.00,FIX,FIX
376722,402.50,256.62,1.00,FIX,FIX
378720,402.31,256.60,1.00,FIX,FIX
380724,402.29,256.60,1.00,FIX,FIX
382724,402.09,256.71,1.00,FIX,FIX
384723,402.45,256.60,1.00,FIX,FIX
386726,402.68,256.70,1.00,FIX,FIX
388727,402.24,256.67,1.00,FIX,FIX
390730,402.12,256.61,1.00,FIX,FIX
392728,402.08,256.91,1.00,FIX,FIX
394726,402.69,256.83,1.00,FIX,FIX
396734,402.69,256.53,1.00,FIX,FIX
398736,402.48,256.51,1.00,FIX,FIX
400731,401.94,256.45,1.00,FIX,FIX
402732,401.86,256.71,1.00,FIX,FIX
404742,401.51,256.65,1.00,FIX,FIX
406735,400.84,256.34,1.00,FIX,FIX
408735,401.24,256.43,1.00,FIX,FIX
410730,401.39,256.89,1.00,FIX,FIX
412731,401.62,257.18,1.00,FIX,FIX
414732,401.65,258.38,1.00,FIX,FIX
416736,401.07,257.84,1.00,FIX,FIX
418737,400.48,256.74,1.00,FIX,FIX
420740,399.69,256.37,1.00,FIX,FIX
422738,399.60,255.44,1.00,FIX,FIX
424738,399.39,255.66,1.00,FIX,FIX
426744,399.51,256.09,1.00,FIX,FIX
428744,399.77,256.06,1.00,FIX,FIX
430741,399.71,255.94,1.00,FIX,FIX
432742,399.52,255.77,1.00,FIX,FIX
434739,399.61,255.09,1.00,FIX,FIX
436743,398.78,255.37,1.00,FIX,FIX
438747,399.15,255.25,1.00,FIX,FIX
440748,399.18,255.93,1.00,FIX,FIX
442742,399.09,256.31,1.00,FIX,FIX
444742,399.00,255.61,1.00,FIX,FIX
446745,399.32,254.78,1.00,FIX,FIX
448747,399.45,254.70,1.00,FIX,FIX
450746,399.34,254.75,1.00,FIX,FIX
452749,398.90,254.95,1.00,FIX,FIX
454749,398.97,254.91,1.00,FIX,FIX
456749,399.16,254.94,1.00,FIX,FIX
458752,399.31,255.10,1.00,FIX,FIX
460751,399.37,255.61,1.00,FIX,FIX
462749,399.42,255.58,1.00,FIX,FIX
464751,399.47,254.84,1.00,FIX,FIX
466753,399.15,254.43,1.00,FIX,FIX
468753,399.22,254.52,1.00,FIX,FIX
470755,399.09,254.65,1.00,FIX,FIX
472755,398.84,254.84,1.00,FIX,FIX
474758,398.18,254.96,1.00,FIX,FIX
476764,398.07,254.68,1.00,FIX,FIX
478761,398.00,255.00,1.00,FIX,FIX
480762,398.02,254.91,1.00,FIX,FIX
482761,398.11,254.77,1.00,FIX,FIX
484773,398.37,255.21,1.00,FIX,FIX
486764,398.61,254.72,1.00,FIX,FIX
488764,398.94,254.76,1.00,FIX,FIX
490765,398.66,253.97,1.00,FIX,FIX
492762,397.83,254.22,1.00,FIX,FIX
494763,397.49,253.94,1.00,FIX,FIX
496768,397.23,254.25,1.00,FIX,FIX
498768,397.45,254.33,1.00,FIX,FIX
500762,397.79,254.52,1.00,FIX,FIX
502763,397.54,254.66,1.00,FIX,FIX
504764,397.26,254.46,1.00,FIX,FIX
506772,397.14,254.54,1.00,FIX,FIX
508769,397.33,254.01,1.00,FIX,FIX
510769,397.72,254.24,1.00,FIX,FIX
512774,398.00,254.21,1.00,FIX,FIX
514774,398.04,254.79,1.00,FIX,FIX
516778,397.88,254.65,1.00,FIX,FIX
518779,397.87,254.46,1.00,FIX,FIX
520776,397.63,253.91,1.00,FIX,FIX
522776,397.75,253.41,1.00,FIX,FIX
524775,397.83,253.61,1.00,FIX,FIX
526777,397.60,254.08,1.00,FIX,FIX
528778,397.81,254.24,1.00,FIX,FIX
530778,397.93,255.37,1.00,FIX,FIX
532775,398.46,255.35,1.00,FIX,FIX
534778,398.99,255.28,1.00,FIX,FIX
536780,399.19,254.66,1.00,FIX,FIX
538780,398.99,254.50,1.00,FIX,FIX
540779,399.16,254.09,1.00,FIX,FIX
542784,399.02,254.25,1.00,FIX,FIX
544780,399.49,254.40,1.00,FIX,FIX
546791,399.45,254.62,1.00,FIX,FIX
548786,399.30,254.53,1.00,FIX,FIX
550788,398.92,254.29,1.00,FIX,FIX
552786,398.77,254.37,1.00,FIX,FIX
554784,398.57,254.07,1.00,FIX,FIX
556791,398.68,253.93,1.00,FIX,FIX
558790,398.93,253.95,1.00,FIX,FIX
560798,398.61,254.22,1.00,FIX,FIX
562795,398.46,254.32,1.00,FIX,FIX
564789,398.58,253.80,1.00,FIX,FIX
566804,398.45,253.79,1.00,FIX,FIX
568794,398.56,253.29,1.00,FIX,FIX
570793,398.60,253.40,1.00,FIX,FIX
572794,398.77,254.27,1.00,FIX,FIX
574789,399.13,253.41,1.00,FIX,FIX
576796,399.40,253.61,1.00,FIX,FIX
578795,399.44,253.86,1.00,FIX,FIX
580798,399.33,254.39,1.00,FIX,FIX
582794,399.19,254.72,1.00,FIX,FIX
584794,399.21,253.97,1.00,FIX,FIX
586800,399.47,254.03,1.00,FIX,FIX
588797,399.97,253.43,1.00,FIX,FIX
590800,399.48,253.33,1.00,FIX,FIX
592804,398.91,254.06,1.00,FIX,FIX
594801,398.60,254.78,1.00,FIX,FIX
596805,398.66,254.54,1.00,FIX,FIX
598804,398.67,254.60,1.00,FIX,FIX
600811,398.64,254.39,1.00,FIX,FIX
602805,398.83,254.15,1.00,FIX,FIX
604804,398.86,254.45,1.00,FIX,FIX
606808,399.12,254.80,1.00,FIX,FIX
608808,399.32,255.51,1.00,FIX,FIX
610811,399.34,255.22,1.00,FIX,FIX
612807,399.63,254.94,1.00,FIX,FIX
614806,399.60,254.64,1.00,FIX,FIX
616809,399.61,254.35,1.00,FIX,FIX
618810,399.51,254.54,1.00,FIX,FIX
620807,399.45,254.77,1.00,FIX,FIX
622806,399.87,255.11,1.00,FIX,FIX
624813,399.71,255.28,1.00,FIX,FIX
626816,400.12,254.74,1.00,FIX,FIX
628815,399.86,254.63,1.00,FIX,FIX
630817,399.42,254.20,1.00,FIX,FIX
632814,399.73,254.11,1.00,FIX,FIX
634813,399.72,254.26,1.00,FIX,FIX
636818,399.89,254.19,1.00,FIX,FIX
638819,400.29,254.35,1.00,FIX,FIX
640821,399.74,254.04,1.00,FIX,FIX
642822,399.66,254.26,1.00,FIX,FIX
644821,399.46,254.41,1.00,FIX,FIX
646823,399.02,254.15,1.00,FIX,FIX
648822,398.77,254.33,1.00,FIX,FIX
650821,399.15,254.44,1.00,FIX,FIX
652821,399.77,254.43,1.00,FIX,FIX
654823,400.04,253.96,1.00,FIX,FIX
656827,400.45,254.15,1.00,FIX,FIX
658825,399.38,253.89,1.00,FIX,FIX
660826,399.42,253.72,1.00,FIX,FIX
662826,398.99,254.32,1.00,FIX,FIX
664829,399.02,254.67,1.00,FIX,FIX
666830,399.81,254.99,1.00,FIX,SACCADE
668832,402.52,255.21,1.00,SACCADE,SACCADE
670830,407.23,255.03,1.00,SACCADE,SACCADE
672832,411.85,253.60,1.00,SACCADE,SACCADE
674833,417.66,247.90,1.00,SACCADE,SACCADE
676834,433.33,247.18,1.00,SACCADE,SACCADE
678832,438.22,242.83,1.00,SACCADE,SACCADE
680830,442.07,237.77,1.00,SACCADE,SACCADE
682833,448.17,235.31,1.00,SACCADE,SACCADE
684832,450.73,234.35,1.00,SACCADE,SACCADE
686836,450.09,232.44,1.00,SACCADE,SACCADE
688838,450.71,231.08,1.00,SACCADE,SACCADE
690838,451.31,231.45,1.00,SACCADE,SACCADE
692836,450.46,232.21,1.00,SACCADE,SACCADE
694833,449.45,233.43,1.00,SACCADE,SACCADE
696838,448.36,234.39,1.00,SACCADE,SACCADE
698836,447.50,235.38,1.00,SACCADE,SACCADE
700843,447.66,235.38,1.00,SACCADE,SACCADE
702844,447.74,235.21,1.00,SACCADE,SACCADE
704838,447.98,234.03,1.00,SACCADE,SACCADE
706841,448.02,233.41,1.00,SACCADE,SACCADE
708840,447.92,232.49,1.00,FIX,FIX
710844,448.36,232.09,1.00,FIX,FIX
712841,449.17,231.67,1.00,FIX,FIX
714842,450.09,231.61,1.00,FIX,FIX
716855,451.30,232.03,1.00,FIX,FIX
718844,451.81,231.79,1.00,FIX,FIX
720845,452.36,231.85,1.00,FIX,FIX
722845,452.78,231.41,1.00,FIX,FIX
724848,453.22,230.88,1.00,FIX,FIX
726850,453.44,230.81,1.00,FIX,FIX
728851,453.72,230.49,1.00,FIX,FIX
730861,454.02,230.57,1.00,FIX,FIX
732847,454.00,230.37,1.00,FIX,FIX
734847,453.77,229.98,1.00,FIX,FIX
736854,453.60,230.47,1.00,FIX,FIX
738851,453.49,229.92,1.00,FIX,FIX
740854,453.64,229.41,1.00,FIX,FIX
742852,453.64,229.83,1.00,FIX,FIX
744851,453.18,229.37,1.00,FIX,FIX
746855,453.29,229.53,1.00,FIX,FIX
748857,453.37,229.79,1.00,FIX,FIX
750856,453.34,230.21,1.00,FIX,FIX
752866,453.77,230.23,1.00,FIX,FIX
754865,453.49,230.26,1.00,FIX,FIX
756866,453.02,230.52,1.00,FIX,FIX
758863,452.83,230.29,1.00,FIX,FIX
760859,452.81,229.89,1.00,FIX,FIX
762865,453.39,229.72,1.00,FIX,FIX
764867,453.44,229.60,1.00,FIX,FIX
766864,453.19,229.86,1.00,FIX,FIX
768866,452.42,230.20,1.00,FIX,FIX
770864,452.29,230.35,1.00,FIX,FIX
772864,451.94,230.27,1.00,FIX,FIX
774864,451.42,230.26,1.00,FIX,FIX
776869,451.96,230.21,1.00,FIX,FIX
778866,452.45,230.16,1.00,FIX,FIX
780871,451.95,229.54,1.00,FIX,FIX
782871,451.97,229.75,1.00,FIX,FIX
784869,451.97,230.44,1.00,FIX,FIX
786875,452.01,230.49,1.00,FIX,FIX
788874,451.94,230.19,1.00,FIX,FIX
790874,451.97,229.79,1.00,FIX,FIX
792871,452.02,229.50,1.00,FIX,FIX
794871,452.23,229.68,1.00,FIX,FIX
796881,452.06,229.78,1.00,FIX,FIX
798875,451.94,229.81,1.00,FIX,FIX
800874,452.56,229.85,1.00,FIX,FIX
802874,452.67,230.24,1.00,FIX,FIX
804876,452.88,230.60,1.00,FIX,FIX
806881,452.85,230.79,1.00,FIX,FIX
808878,453.31,230.38,1.00,FIX,FIX
810881,453.60,230.28,1.00,FIX,FIX
812881,453.84,230.41,1.00,FIX,FIX
814879,453.79,230.70,1.00,FIX,FIX
816883,453.75,230.82,1.00,FIX,FIX
818882,453.36,230.95,1.00,FIX,FIX
820885,453.30,230.31,1.00,FIX,FIX
822884,453.26,230.19,1.00,FIX,FIX
824882,453.14,230.19,1.00,FIX,FIX
826888,453.11,230.42,1.00,FIX,FIX
828889,452.98,230.55,1.00,FIX,FIX
830891,452.92,230.57,1.00,FIX,FIX
832884,452.99,230.76,1.00,FIX,FIX
834888,452.72,230.71,1.00,FIX,FIX
836891,452.70,230.80,1.00,FIX,FIX
838893,452.66,230.21,1.00,FIX,FIX
840892,452.86,229.68,1.00,FIX,FIX
842892,453.17,230.19,1.00,FIX,FIX
844892,452.61,230.41,1.00,FIX,FIX
846900,452.30,230.88,1.00,FIX,FIX
848899,452.52,230.20,1.00,FIX,FIX
850895,452.23,230.52,1.00,FIX,FIX
852899,452.31,230.51,1.00,FIX,FIX
854899,452.18,230.83,1.00,FIX,FIX
856896,452.60,230.97,1.00,FIX,FIX
858896,452.62,230.53,1.00,FIX,FIX
860897,452.39,230.27,1.00,FIX,FIX
862899,452.36,230.08,1.00,FIX,FIX
864898,452.44,230.79,1.00,FIX,FIX
866903,452.55,231.28,1.00,FIX,FIX
868903,452.19,231.04,1.00,FIX,FIX
870906,452.43,230.72,1.00,FIX,FIX
872908,452.52,230.75,1.00,FIX,FIX
874901,452.98,230.88,1.00,FIX,FIX
876911,453.16,231.15,1.00,FIX,FIX
878907,453.29,231.22,1.00,FIX,FIX
880905,453.12,231.16,1.00,FIX,FIX
882906,452.86,230.95,1.00,FIX,FIX
884907,452.58,230.72,1.00,FIX,FIX
886909,452.58,230.04,1.00,FIX,FIX
888908,452.79,230.20,1.00,FIX,FIX
890908,452.74,230.66,1.00,FIX,FIX
892910,452.75,230.09,1.00,FIX,FIX
894908,452.13,230.56,1.00,FIX,FIX
896913,452.41,230.19,1.00,FIX,FIX
898909,452.14,229.54,1.00,FIX,FIX
900912,452.03,229.70,1.00,FIX,FIX
902909,451.60,229.62,1.00,FIX,FIX
904910,450.86,230.97,1.00,SACCADE,SACCADE
906915,447.55,232.10,1.00,SACCADE,SACCADE
908915,442.93,232.91,1.00,SACCADE,SACCADE
910917,435.47,234.75,1.00,SACCADE,SACCADE
912917,428.27,237.06,1.00,SACCADE,SACCADE
914915,423.87,240.45,1.00,SACCADE,SACCADE
916922,421.94,241.75,1.00,SACCADE,SACCADE
918918,422.21,241.96,1.00,SACCADE,SACCADE
920920,424.01,242.26,1.00,SACCADE,SACCADE
922922,428.65,242.25,1.00,SACCADE,SACCADE
924925,431.11,241.48,1.00,SACCADE,SACCADE
926926,433.38,241.06,1.00,SACCADE,SACCADE
928932,434.96,239.67,1.00,SACCADE,SACCADE
930925,436.05,238.67,1.00,SACCADE,SACCADE
932925,435.69,238.40,1.00,SACCADE,SACCADE
934926,434.84,237.73,1.00,SACCADE,SACCADE
936929,434.11,237.62,1.00,SACCADE,SACCADE
938931,432.87,237.97,1.00,SACCADE,SACCADE
940928,431.52,238.30,1.00,SACCADE,SACCADE
942928,430.79,238.72,1.00,FIX,FIX
944928,430.36,238.79,1.00,FIX,FIX
946933,430.02,238.79,1.00,FIX,FIX
948935,429.75,238.51,1.00,FIX,FIX
950929,429.76,238.84,1.00,FIX,FIX
952929,429.20,239.25,1.00,FIX,FIX
954929,428.73,239.01,1.00,FIX,FIX
956937,428.93,239.01,1.00,FIX,FIX
958941,428.73,239.57,1.00,FIX,FIX
960937,428.44,239.65,1.00,FIX,FIX
962933,429.25,239.61,1.00,FIX,FIX
964933,429.46,239.67,1.00,FIX,FIX
966938,429.22,239.57,1.00,FIX,FIX
968939,428.73,239.32,1.00,FIX,FIX
970940,428.83,239.19,1.00,FIX,FIX
972936,428.68,238.83,1.00,FIX,FIX
974936,428.98,239.77,1.00,FIX,FIX
976957,429.04,239.66,1.00,FIX,FIX
978945,429.11,238.79,1.00,FIX,FIX
980940,429.33,239.11,1.00,FIX,FIX
982943,429.55,238.95,1.00,FIX,FIX
984944,428.92,238.73,1.00,FIX,FIX
986948,428.86,238.97,1.00,FIX,FIX
988948,429.25,239.05,1.00,FIX,FIX
990950,429.09,239.32,1.00,FIX,FIX
992944,429.09,239.49,1.00,FIX,FIX
994943,428.84,239.61,1.00,FIX,FIX
996953,429.24,239.35,1.00,FIX,FIX
998954,429.21,239.43,1.00,FIX,FIX
1000952,429.62,239.74,1.00,FIX,FIX
1002949,429.94,239.98,1.00,FIX,FIX
1004949,429.84,240.19,1.00,FIX,FIX
1006953,430.15,240.61,1.00,FIX,FIX
1008952,429.90,240.03,1.00,FIX,FIX
1010957,430.21,239.98,1.00,FIX,FIX
1012953,430.79,240.49,1.00,FIX,FIX
1014955,430.35,240.60,1.00,FIX,FIX
1016957,430.37,240.12,1.00,FIX,FIX
1018957,429.86,239.92,1.00,FIX,FIX
1020962,429.37,239.93,1.00,FIX,FIX
1022955,429.19,240.20,1.00,FIX,FIX
1024955,429.09,239.78,1.00,FIX,FIX
1026959,429.79,239.99,1.00,FIX,FIX
1028959,430.15,239.87,1.00,FIX,FIX
1030960,430.16,239.66,1.00,NOISE,NOISE
1032958,430.06,239.48,1.00,NOISE,NOISE
1034965,0.00,0.00,0.00,NOISE,NOISE
1036963,0.00,0.00,0.00,NOISE,NOISE
1038963,0.00,0.00,0.00,NOISE,NOISE
1040965,0.00,0.00,0.00,NOISE,NOISE
1042964,0.00,0.00,0.00,NOISE,NOISE
1044964,0.00,0.00,0.00,NOISE,NOISE
1046968,0.00,0.00,0.00,NOISE,NOISE
1048966,0.00,0.00,0.00,NOISE,NOISE
1050965,0.00,0.00,0.00,NOISE,NOISE
1052967,0.00,0.00,0.00,NOISE,NOISE
1054966,0.00,0.00,0.00,NOISE,NOISE
1056970,0.00,0.00,0.00,NOISE,NOISE
1058980,0.00,0.00,0.00,NOISE,NOISE
1060969,0.00,0.00,0.00,NOISE,NOISE
1062974,0.00,0.00,0.00,NOISE,NOISE
1064970,0.00,0.00,0.00,NOISE,NOISE
1066974,0.00,0.00,0.00,NOISE,NOISE
1068973,0.00,0.00,0.00,NOISE,NOISE
1070972,0.00,0.00,0.00,NOISE,NOISE
1072980,0.00,0.00,0.00,NOISE,NOISE
1074979,0.00,0.00,0.00,NOISE,NOISE
1076978,0.00,0.00,0.00,NOISE,NOISE
1078979,0.00,0.00,0.00,NOISE,NOISE
1080980,0.00,0.00,0.00,NOISE,NOISE
1082980,0.00,0.00,0.00,NOISE,NOISE
1084979,0.00,0.00,0.00,NOISE,NOISE
1086983,0.00,0.00,0.00,NOISE,NOISE
1088983,0.00,0.00,0.00,NOISE,NOISE
1090986,0.00,0.00,0.00,NOISE,NOISE
1092988,0.00,0.00,0.00,NOISE,NOISE
1094983,0.00,0.00,0.00,NOISE,NOISE
1096988,0.00,0.00,0.00,NOISE,NOISE
1098992,0.00,0.00,0.00,NOISE,NOISE
1100983,0.00,0.00,0.00,NOISE,NOISE
1102986,0.00,0.00,0.00,NOISE,NOISE
1104992,0.00,0.00,0.00,NOISE,NOISE
1106992,0.00,0.00,0.00,NOISE,NOISE
1108993,0.00,0.00,0.00,NOISE,NOISE
1110991,-1088.00,1525.44,0.00,NOISE,NOISE
1112990,0.00,0.00,0.00,NOISE,NOISE
1114994,0.00,0.00,0.00,NOISE,NOISE
1116996,0.00,0.00,0.00,NOISE,NOISE
1118995,0.00,0.00,0.00,NOISE,NOISE
1120992,0.00,0.00,0.00,NOISE,NOISE
1122992,0.00,0.00,0.00,NOISE,NOISE
1124991,0.00,0.00,0.00,NOISE,NOISE
1126993,0.00,0.00,0.00,NOISE,NOISE
1128995,0.00,0.00,0.00,NOISE,NOISE
1130994,0.00,0.00,0.00,NOISE,NOISE
1132997,0.00,0.00,0.00,NOISE,NOISE
1134997,0.00,0.00,0.00,NOISE,NOISE
