@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
306671,374.91,149.36,1.00,FIX,FIX
308673,374.73,149.19,1.00,FIX,FIX
310668,374.55,149.81,1.00,FIX,FIX
312676,374.47,150.41,1.00,FIX,FIX
314672,374.44,150.25,1.00,FIX,FIX
316671,374.64,149.88,1.00,FIX,FIX
318674,374.59,150.02,1.00,FIX,FIX
320674,374.46,149.92,1.00,FIX,FIX
322678,375.05,149.36,1.00,FIX,FIX
324676,375.35,149.19,1.00,FIX,FIX
326679,375.55,149.63,1.00,FIX,FIX
328677,375.79,149.52,1.00,FIX,FIX
330680,375.80,149.62,1.00,FIX,FIX
332695,375.64,149.69,1.00,FIX,FIX
334682,375.35,149.55,1.00,FIX,FIX
336680,375.11,149.02,1.00,FIX,FIX
338683,375.46,148.70,1.00,FIX,FIX
340682,374.96,148.71,1.00,FIX,FIX
342683,375.43,148.91,1.00,FIX,FIX
344686,375.15,149.19,1.00,FIX,FIX
346687,375.68,148.46,1.00,FIX,FIX
348684,375.84,148.02,1.00,FIX,FIX
350684,375.88,148.79,1.00,FIX,FIX
352691,375.87,149.51,1.00,FIX,FIX
354686,375.67,149.45,1.00,FIX,FIX
356690,376.24,148.89,1.00,FIX,FIX
358689,376.49,148.38,1.00,FIX,FIX
360687,375.45,148.32,1.00,FIX,FIX
362692,375.49,147.70,1.00,FIX,FIX
364694,375.27,146.78,1.00,FIX,FIX
366695,375.83,146.65,1.00,FIX,FIX
368694,376.07,147.05,1.00,FIX,FIX
370692,376.02,147.77,1.00,FIX,FIX
372697,375.89,148.62,1.00,FIX,FIX
374697,376.10,148.55,1.00,FIX,FIX
376697,376.18,148.00,1.00,FIX,FIX
378698,376.52,147.92,1.00,FIX,FIX
380694,376.64,147.32,1.00,FIX,FIX
382699,376.33,147.41,1.00,FIX,FIX
384702,376.40,147.29,1.00,FIX,FIX
386698,375.99,147.58,1.00,FIX,FIX
388702,376.28,147.69,1.00,FIX,FIX
390699,376.61,148.26,1.00,FIX,FIX
392706,376.44,148.45,1.00,FIX,FIX
394702,376.85,147.73,1.00,FIX,FIX
396703,377.05,147.97,1.00,FIX,FIX
398704,376.46,147.68,1.00,FIX,FIX
400703,376.54,147.97,1.00,FIX,FIX
402707,376.97,148.29,1.00,FIX,FIX
404710,377.37,147.26,1.00,FIX,FIX
406707,377.17,147.24,1.00,FIX,FIX
408710,376.95,146.65,1.00,FIX,FIX
410708,376.85,146.45,1.00,FIX,FIX
412711,376.65,146.28,1.00,FIX,FIX
414726,376.65,146.30,1.00,FIX,FIX
416711,376.67,146.38,1.00,FIX,FIX
418711,376.68,146.43,1.00,FIX,FIX
420717,376.93,146.94,1.00,FIX,FIX
422714,376.94,147.19,1.00,FIX,FIX
424711,377.52,147.51,1.00,FIX,FIX
426714,377.80,147.44,1.00,FIX,FIX
428716,377.48,147.06,1.00,FIX,FIX
430717,377.88,146.81,1.00,FIX,FIX
432722,377.19,147.43,1.00,FIX,FIX
434721,377.43,147.36,1.00,FIX,FIX
436719,377.56,147.44,1.00,FIX,FIX
438721,377.37,147.13,1.00,FIX,FIX
440717,377.16,146.78,1.00,FIX,FIX
442719,376.83,147.24,1.00,FIX,FIX
444722,377.33,146.35,1.00,FIX,FIX
446724,377.34,146.89,1.00,FIX,FIX
448718,377.90,147.30,1.00,FIX,FIX
450720,377.97,146.71,1.00,FIX,FIX
452723,377.90,146.31,1.00,FIX,FIX
454722,377.99,146.01,1.00,FIX,FIX
456735,377.65,145.57,1.00,FIX,FIX
458724,377.50,146.15,1.00,FIX,FIX
460724,377.69,146.69,1.00,FIX,FIX
462729,377.81,146.12,1.00,FIX,FIX
464729,377.43,146.45,1.00,FIX,FIX
466730,377.82,145.71,1.00,FIX,FIX
468726,378.04,145.76,1.00,FIX,FIX
470726,377.70,146.53,1.00,FIX,FIX
472732,377.55,146.19,1.00,FIX,FIX
474731,376.88,145.48,1.00,FIX,FIX
476736,376.90,145.05,1.00,FIX,FIX
478732,376.66,144.92,1.00,FIX,FIX
480733,376.44,145.26,1.00,FIX,FIX
482737,376.79,146.57,1.00,FIX,FIX
484735,377.39,145.61,1.00,FIX,FIX
486736,378.04,145.60,1.00,FIX,FIX
488737,378.04,145.11,1.00,FIX,FIX
490740,377.98,145.59,1.00,FIX,FIX
492740,377.50,145.87,1.00,FIX,FIX
494737,377.39,145.95,1.00,FIX,FIX
496749,377.05,145.99,1.00,FIX,FIX
498746,376.55,146.51,1.00,FIX,FIX
500747,376.92,146.80,1.00,FIX,FIX
502745,376.79,147.10,1.00,FIX,FIX
504741,377.00,147.57,1.00,FIX,FIX
506741,376.88,147.41,1.00,FIX,FIX
508743,376.77,145.97,1.00,FIX,FIX
510744,376.51,145.67,1.00,FIX,FIX
512748,376.96,145.76,1.00,FIX,FIX
514747,377.20,145.94,1.00,FIX,FIX
516742,377.34,145.75,1.00,FIX,FIX
518743,377.03,145.81,1.00,FIX,FIX
520748,376.98,145.88,1.00,FIX,FIX
522752,377.03,146.20,1.00,FIX,FIX
524751,376.50,146.59,1.00,FIX,FIX
526748,377.16,146.67,1.00,FIX,FIX
528753,377.54,146.60,1.00,FIX,FIX
530751,377.17,145.52,1.00,FIX,FIX
532752,377.44,144.91,1.00,FIX,FIX
534751,377.42,144.75,1.00,FIX,FIX
536755,377.05,145.07,1.00,FIX,FIX
538767,377.21,144.96,1.00,FIX,FIX
540753,377.64,145.01,1.00,FIX,FIX
542755,378.01,146.25,1.00,FIX,FIX
544754,377.73,146.64,1.00,FIX,FIX
546755,377.65,146.61,1.00,FIX,FIX
548761,377.10,147.56,1.00,FIX,FIX
550756,376.90,146.09,1.00,FIX,FIX
552763,376.97,146.30,1.00,FIX,FIX
554768,377.56,146.87,1.00,FIX,FIX
556766,377.62,147.31,1.00,FIX,FIX
558760,377.36,146.80,1.00,FIX,FIX
560768,377.42,146.86,1.00,FIX,FIX
562765,377.47,146.50,1.00,FIX,FIX
564766,377.91,146.33,1.00,FIX,FIX
566764,378.65,146.47,1.00,FIX,FIX
568764,378.30,145.75,1.00,FIX,FIX
570765,378.26,145.25,1.00,FIX,FIX
572776,377.93,145.15,1.00,FIX,FIX
574765,377.25,144.69,1.00,FIX,FIX
576769,377.48,144.44,1.00,FIX,FIX
578767,377.66,143.98,1.00,FIX,FIX
580769,377.90,144.47,1.00,FIX,FIX
582775,378.01,146.04,1.00,FIX,FIX
584772,377.16,146.80,1.00,FIX,FIX
586772,377.60,146.31,1.00,FIX,FIX
588773,377.44,146.52,1.00,FIX,FIX
590773,378.01,146.81,1.00,FIX,FIX
592774,377.71,147.15,1.00,FIX,FIX
594774,377.62,147.76,1.00,FIX,FIX
596782,377.58,146.86,1.00,FIX,FIX
598774,378.09,145.76,1.00,FIX,FIX
600773,377.93,145.20,1.00,FIX,FIX
602778,377.74,145.73,1.00,FIX,FIX
604778,377.13,145.73,1.00,FIX,FIX
606777,377.17,145.41,1.00,FIX,FIX
608781,377.09,145.55,1.00,FIX,FIX
610779,376.97,145.56,1.00,FIX,FIX
612784,376.73,144.87,1.00,FIX,FIX
614785,377.28,145.13,1.00,FIX,FIX
616782,376.91,145.75,1.00,FIX,FIX
618781,376.16,145.34,1.00,FIX,FIX
620794,375.78,146.14,1.00,FIX,FIX
622787,376.36,146.72,1.00,SACCADE,SACCADE
624786,379.77,150.59,1.00,SACCADE,SACCADE
626785,387.66,154.23,1.00,SACCADE,SACCADE
628787,393.67,158.10,1.00,SACCADE,SACCADE
630787,395.83,161.98,1.00,SACCADE,SACCADE
632791,407.02,166.29,1.00,SACCADE,SACCADE
634788,411.26,173.36,1.00,SACCADE,SACCADE
636791,413.12,177.88,1.00,SACCADE,SACCADE
638788,420.63,179.91,1.00,SACCADE,SACCADE
640792,424.74,182.13,1.00,SACCADE,SACCADE
642791,427.32,185.25,1.00,SACCADE,SACCADE
644791,434.51,192.94,1.00,SACCADE,SACCADE
646791,440.81,194.23,1.00,SACCADE,SACCADE
648794,443.65,199.39,1.00,SACCADE,SACCADE
650790,447.48,207.48,1.00,SACCADE,SACCADE
652798,449.38,209.40,1.00,SACCADE,SACCADE
654798,451.02,214.99,1.00,SACCADE,SACCADE
656796,451.99,217.35,1.00,SACCADE,SACCADE
658795,451.59,217.68,1.00,SACCADE,SACCADE
660807,450.51,217.76,1.00,SACCADE,SACCADE
662799,448.51,213.66,1.00,SACCADE,SACCADE
664800,446.87,210.94,1.00,SACCADE,SACCADE
666800,445.97,209.66,1.00,SACCADE,SACCADE
668797,445.98,208.62,1.00,SACCADE,SACCADE
670799,446.57,204.69,1.00,SACCADE,SACCADE
672806,447.11,208.07,1.00,SACCADE,SACCADE
674811,447.37,206.99,1.00,SACCADE,SACCADE
676805,448.65,207.71,1.00,SACCADE,SACCADE
678806,449.66,207.64,1.00,FIX,FIX
680806,449.76,208.25,1.00,FIX,FIX
682808,450.13,207.55,1.00,FIX,FIX
684808,449.96,207.89,1.00,FIX,FIX
686806,449.43,206.81,1.00,FIX,FIX
688809,449.53,206.52,1.00,FIX,FIX
690805,449.60,207.34,1.00,FIX,FIX
692811,449.96,207.22,1.00,FIX,FIX
694812,449.60,207.20,1.00,FIX,FIX
696811,450.30,206.28,1.00,FIX,FIX
698811,449.91,205.78,1.00,FIX,FIX
700810,450.00,205.50,1.00,FIX,FIX
702822,450.42,205.38,1.00,FIX,FIX
704814,450.33,206.92,1.00,FIX,FIX
706819,450.50,204.91,1.00,FIX,FIX
708814,450.88,208.53,1.00,FIX,FIX
710817,451.08,205.46,1.00,FIX,FIX
712821,451.47,204.78,1.00,FIX,FIX
714827,451.44,205.53,1.00,FIX,FIX
716819,451.18,206.85,1.00,FIX,FIX
718821,450.83,207.60,1.00,FIX,FIX
720818,451.08,207.45,1.00,FIX,FIX
722823,450.97,206.79,1.00,FIX,FIX
724824,451.34,206.33,1.00,FIX,FIX
726823,451.57,207.09,1.00,FIX,FIX
728822,451.52,205.99,1.00,FIX,FIX
730820,451.50,204.24,1.00,FIX,FIX
732826,451.32,205.33,1.00,FIX,FIX
734831,451.18,203.67,1.00,FIX,FIX
736827,451.59,205.71,1.00,FIX,FIX
738826,451.50,205.49,1.00,FIX,FIX
740824,451.49,205.79,1.00,FIX,FIX
742846,451.36,205.91,1.00,FIX,FIX
744829,451.38,206.90,1.00,FIX,FIX
746834,451.51,205.32,1.00,FIX,FIX
748830,451.81,206.60,1.00,FIX,FIX
750829,452.29,205.08,1.00,FIX,FIX
752833,452.68,204.28,1.00,FIX,FIX
754840,452.52,203.78,1.00,FIX,FIX
756839,452.40,202.38,1.00,FIX,FIX
758834,451.68,203.75,1.00,FIX,FIX
760834,451.51,203.99,1.00,FIX,FIX
762837,451.73,203.63,1.00,FIX,FIX
764839,451.83,204.19,1.00,FIX,FIX
766836,452.18,204.22,1.00,FIX,FIX
768836,452.30,204.04,1.00,FIX,FIX
770836,452.82,204.20,1.00,FIX,FIX
772840,452.59,204.34,1.00,FIX,FIX
774844,452.40,204.62,1.00,FIX,FIX
776841,451.62,205.17,1.00,FIX,FIX
778838,451.98,205.65,1.00,FIX,FIX
780839,452.10,205.75,1.00,FIX,FIX
782844,452.36,205.89,1.00,FIX,FIX
784846,452.96,205.09,1.00,FIX,FIX
786845,452.83,204.65,1.00,FIX,FIX
788845,452.90,204.62,1.00,FIX,FIX
790843,452.61,204.77,1.00,FIX,FIX
792849,452.10,205.66,1.00,FIX,FIX
794848,452.11,205.46,1.00,FIX,FIX
796849,452.23,206.25,1.00,FIX,FIX
798848,452.50,205.08,1.00,FIX,FIX
800847,452.57,206.01,1.00,FIX,FIX
802852,452.12,206.13,1.00,FIX,FIX
804852,452.02,205.38,1.00,FIX,FIX
806851,451.95,205.00,1.00,FIX,FIX
808853,452.15,205.27,1.00,FIX,FIX
810852,452.64,204.92,1.00,FIX,FIX
812855,451.67,205.62,1.00,FIX,FIX
814855,452.01,204.79,1.00,FIX,FIX
816859,452.40,204.45,1.00,FIX,FIX
818858,452.10,205.35,1.00,FIX,FIX
820853,452.14,205.41,1.00,FIX,FIX
822859,452.41,204.41,1.00,FIX,FIX
824873,452.18,204.14,1.00,FIX,FIX
826867,452.38,204.35,1.00,FIX,FIX
828858,452.29,204.72,1.00,FIX,FIX
830859,452.62,204.43,1.00,FIX,FIX
832860,452.46,203.91,1.00,FIX,FIX
834859,452.60,203.21,1.00,FIX,FIX
836862,452.50,203.08,1.00,FIX,FIX
838862,451.83,204.10,1.00,FIX,FIX
840862,451.74,206.22,1.00,FIX,FIX
842867,451.89,206.76,1.00,FIX,FIX
844870,451.90,204.95,1.00,FIX,FIX
846865,452.35,206.21,1.00,FIX,FIX
848866,452.29,204.72,1.00,FIX,FIX
850869,452.21,204.51,1.00,FIX,FIX
852869,451.90,204.87,1.00,FIX,FIX
854869,452.02,205.29,1.00,FIX,FIX
856875,451.93,205.39,1.00,FIX,FIX
858870,451.87,205.29,1.00,FIX,FIX
860870,452.33,205.95,1.00,FIX,FIX
862875,452.19,204.95,1.00,FIX,FIX
864876,451.89,202.38,1.00,FIX,FIX
866882,451.65,202.19,1.00,FIX,FIX
868875,451.85,202.57,1.00,FIX,FIX
870877,451.82,205.07,1.00,FIX,FIX
872882,452.00,205.05,1.00,FIX,FIX
874875,452.32,204.40,1.00,FIX,FIX
876881,452.37,204.71,1.00,FIX,FIX
878881,452.00,203.41,1.00,FIX,FIX
880882,451.80,204.37,1.00,FIX,FIX
882885,451.61,203.48,1.00,FIX,FIX
884883,450.75,203.19,1.00,FIX,FIX
886883,451.01,205.23,1.00,FIX,FIX
888883,451.23,206.11,1.00,FIX,FIX
890883,451.99,204.87,1.00,FIX,FIX
892886,451.99,204.33,1.00,FIX,FIX
894884,452.01,203.94,1.00,FIX,FIX
896886,451.62,204.53,1.00,FIX,FIX
898887,451.31,204.72,1.00,FIX,FIX
900887,451.08,205.34,1.00,FIX,FIX
902890,451.12,205.46,1.00,FIX,FIX
904889,451.07,205.45,1.00,FIX,FIX
906904,451.09,204.68,1.00,FIX,FIX
908890,451.23,205.55,1.00,FIX,FIX
910888,450.94,205.99,1.00,FIX,FIX
912902,450.38,203.63,1.00,FIX,FIX
914891,450.32,204.02,1.00,FIX,FIX
916898,450.43,203.15,1.00,FIX,FIX
918892,450.53,203.63,1.00,FIX,FIX
920892,451.11,204.32,1.00,FIX,FIX
922895,450.33,204.56,1.00,FIX,FIX
924895,450.85,204.25,1.00,FIX,FIX
926893,451.04,204.80,1.00,FIX,FIX
928894,450.52,205.48,1.00,FIX,FIX
930895,450.10,204.59,1.00,FIX,FIX
932898,449.77,204.04,1.00,FIX,FIX
934900,448.81,202.79,1.00,SACCADE,SACCADE
936900,445.32,204.25,1.00,SACCADE,SACCADE
938900,436.71,210.29,1.00,SACCADE,SACCADE
940898,432.72,215.94,1.00,SACCADE,SACCADE
942905,425.93,218.43,1.00,SACCADE,SACCADE
944905,422.60,222.13,1.00,SACCADE,SACCADE
946903,421.50,223.29,1.00,SACCADE,SACCADE
948911,421.22,224.36,1.00,SP,SACCADE
950903,421.72,225.25,1.00,SP,SACCADE
952906,424.84,225.58,1.00,SP,SACCADE
954908,427.14,225.04,1.00,SP,SACCADE
956907,427.69,225.88,1.00,SP,SP
958907,427.16,225.38,1.00,SP,SP
960911,426.01,225.33,1.00,SP,SP
962913,424.99,225.23,1.00,SP,SP
964914,424.05,224.18,1.00,SP,SP
966911,423.61,222.86,1.00,SP,SP
968911,423.07,222.73,1.00,SP,SP
970910,422.92,222.02,1.00,SP,SP
972916,422.71,222.63,1.00,SP,SP
974915,421.95,223.14,1.00,SP,SP
976912,420.62,223.37,1.00,SP,SP
978911,420.76,222.33,1.00,SP,SP
980914,421.32,223.05,1.00,SP,SP
982918,421.47,224.00,1.00,SP,SP
984918,421.67,223.38,1.00,SP,SP
986919,421.91,223.67,1.00,SP,SP
988933,421.26,223.10,1.00,SP,SP
990918,420.98,223.28,1.00,SP,SP
992919,420.05,223.42,1.00,SP,SP
994923,419.74,224.53,1.00,SP,SP
996924,418.99,224.56,1.00,SP,SP
998922,418.73,223.96,1.00,SP,SP
1000920,418.20,224.32,1.00,SP,SP
1002924,418.16,223.81,1.00,SP,SP
1004924,417.96,223.41,1.00,SP,SP
1006925,418.12,223.60,1.00,SP,SP
1008921,417.85,224.40,1.00,SP,SP
1010922,417.20,225.82,1.00,SP,SP
1012928,416.59,225.36,1.00,SP,SP
1014929,416.35,223.82,1.00,SP,SP
1016925,415.77,223.14,1.00,SP,SP
1018927,415.80,223.83,1.00,SP,SP
1020927,415.36,224.54,1.00,SP,SP
1022933,414.95,225.04,1.00,SP,SP
1024931,414.62,225.28,1.00,SP,SP
1026936,415.16,225.32,1.00,SP,SP
1028932,414.93,225.64,1.00,SP,SP
1030941,414.77,225.75,1.00,SP,SP
1032937,414.65,223.86,1.00,SP,SP
1034934,414.54,224.64,1.00,SP,SP
1036937,413.45,225.34,1.00,SP,SP
1038935,413.10,224.25,1.00,SP,SP
1040940,412.41,225.24,1.00,SP,SP
1042940,411.83,224.84,1.00,SP,SP
1044938,411.26,225.64,1.00,SP,SP
1046940,410.87,226.15,1.00,SP,SP
1048939,410.31,225.84,1.00,SP,SP
1050939,410.33,224.53,1.00,SP,SP
1052942,409.96,223.94,1.00,SP,SP
1054940,409.95,223.38,1.00,SP,SP
1056943,409.42,223.27,1.00,SP,SP
1058942,408.70,223.67,1.00,SP,SP
1060942,408.26,223.00,1.00,SP,SP
1062945,408.26,223.54,1.00,SP,SP
1064951,408.17,223.83,1.00,SP,SP
1066949,407.88,224.28,1.00,SP,SP
1068947,408.13,224.28,1.00,SP,SP
1070955,407.23,224.02,1.00,SP,SP
1072954,407.00,223.99,1.00,SP,SP
1074952,406.69,224.90,1.00,SP,SP
1076953,406.54,224.77,1.00,SP,SP
1078954,406.60,224.94,1.00,SP,SP
1080952,407.03,224.59,1.00,SP,SP
1082955,407.26,225.01,1.00,SP,SP
1084953,407.10,224.91,1.00,SP,SP
1086960,406.63,225.42,1.00,SP,SP
1088954,406.16,225.47,1.00,SP,SP
1090954,405.76,223.87,1.00,SP,SP
1092957,405.05,223.48,1.00,SP,SP
1094957,404.87,223.44,1.00,SP,SP
1096956,404.49,223.29,1.00,SP,SP
1098956,404.11,223.19,1.00,SP,SP
1100955,405.14,222.88,1.00,SP,SP
1102960,405.05,223.31,1.00,SP,SP
1104961,405.18,223.55,1.00,SP,SP
1106958,404.56,223.98,1.00,SP,SP
1108964,404.01,225.27,1.00,SP,SP
1110959,403.66,224.99,1.00,SP,SP
1112963,403.68,225.89,1.00,SP,SP
1114963,403.48,225.74,1.00,SP,SP
1116967,403.31,225.44,1.00,SP,SP
1118963,403.93,223.39,1.00,SP,SP
1120963,403.81,223.57,1.00,SP,SP
1122966,403.09,223.41,1.00,SP,SP
1124969,403.20,223.04,1.00,SP,SP
1126966,402.51,223.65,1.00,SP,SP
1128965,402.04,224.86,1.00,SP,SP
1130967,401.71,225.11,1.00,SP,SP
1132971,401.29,225.01,1.00,SP,SP
1134969,401.20,224.66,1.00,SP,SP
1136973,400.88,224.12,1.00,SP,SP
1138969,400.77,223.77,1.00,SP,SP
1140971,400.12,224.17,1.00,SP,SP
1142973,400.54,224.03,1.00,SP,SP
1144976,400.06,224.71,1.00,SP,SP
1146981,399.03,225.82,1.00,SP,SP
1148973,399.50,225.88,1.00,SP,SP
1150976,399.45,226.33,1.00,SP,SP
1152976,399.46,225.74,1.00,SP,SP
1154980,399.51,224.43,1.00,SP,SP
1156981,399.27,223.36,1.00,SP,SP
1158978,398.68,223.12,1.00,SP,SP
1160979,398.46,223.21,1.00,SP,SP
1162984,398.07,223.75,1.00,SP,SP
